"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","comparison","database","direction"
"GSE4142_GC_BCELL_VS_MEMORY_BCELL_UP","GSE4142_GC_BCELL_VS_MEMORY_BCELL_UP",55,-0.503093739748009,-2.03257772070733,7.17883292352327e-05,0.000105638549557366,8.78171555524423e-06,5001,"tags=53%, list=25%, signal=40%","Tk2/Dcbld2/Pmm1/Rapgef6/Adam19/Pan2/Acaa1a/Ccr5/Mrpl9/Hhex/Igfbp2/Pink1/Cd2ap/Dcaf11/Csnk1e/Stx5a/Itgb2/Map3k20/Npc1/Ablim1/Plxnb2/Cfh/Ecm1/Atp6v0d1/Sec14l1/Tgfbr2/Calu/Tmem176b/Vim","NRR_vs_ARR = Neonate_Reinfected_NO_IFN - Adult_Reinfected","Immune","NRR_vs_ARR = Neonate_Reinfected_NO_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_NO_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
"GSE28783_CTRL_ANTI_MIR_VS_UNTREATED_ATHEROSCLEROSIS_MACROPHAGE_DN","GSE28783_CTRL_ANTI_MIR_VS_UNTREATED_ATHEROSCLEROSIS_MACROPHAGE_DN",77,-0.457463049464164,-1.94377942802415,7.21031688684433e-05,0.000106071028265659,8.81766744038317e-06,6022,"tags=55%, list=30%, signal=38%","Grb7/Psen1/Dusp2/Endod1/Smurf1/Tgif1/Rhoh/Ninj1/Tmprss2/Lama3/Dcbld2/Tgfb1/Nipbl/Cdkn1a/F3/Marchf2/Foxo1/Igf1r/Ddit4/Epha2/Upf1/Lmo2/Serpine1/Tnfrsf1b/Sdhc/Klhdc3/Isg15/Ifngr2/Insig1/Rbpj/Gadd45b/Dusp1/Gsto1/Dmpk/Agrn/Hes1/Plin2/Ndufa7/Id3/Cd9/Snrpb/Gpx1","NRR_vs_ARR = Neonate_Reinfected_NO_IFN - Adult_Reinfected","Immune","NRR_vs_ARR = Neonate_Reinfected_NO_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_NO_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
"GSE9946_LISTERIA_INF_MATURE_VS_PROSTAGLANDINE2_TREATED_MATURE_DC_UP","GSE9946_LISTERIA_INF_MATURE_VS_PROSTAGLANDINE2_TREATED_MATURE_DC_UP",35,-0.592213135813256,-2.1366861163103,7.25686739827918e-05,0.000106724835575738,8.87201833642544e-06,4887,"tags=63%, list=24%, signal=48%","Pml/Ptk2b/Mapkap1/Nod1/Med24/Tle1/Tspan1/Trim26/Eif2s2/Hipk2/Hdlbp/Prkar2a/Ubqln1/Sh3bp5/Net1/Ncor2/Flnb/Slc12a2/Psma2/Stat3/Atp6v0d1/F2r","NRR_vs_ARR = Neonate_Reinfected_NO_IFN - Adult_Reinfected","Immune","NRR_vs_ARR = Neonate_Reinfected_NO_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_NO_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
"GSE411_UNSTIM_VS_400MIN_IL6_STIM_MACROPHAGE_UP","GSE411_UNSTIM_VS_400MIN_IL6_STIM_MACROPHAGE_UP",44,-0.538485421236994,-2.06623982104369,7.32608283005519e-05,0.000107711493568155,8.95403905590735e-06,4315,"tags=45%, list=22%, signal=36%","Bcl2l2/Arfip2/Ern1/Exosc7/Lpar6/Tfdp2/Mast4/Srm/Plpp3/Cyld/Glo1/Tmem100/Steap4/Chpt1/Numa1/Mybbp1a/Lgals3bp/Tardbp/Mgst1/Ctnna1","NRR_vs_ARR = Neonate_Reinfected_NO_IFN - Adult_Reinfected","Immune","NRR_vs_ARR = Neonate_Reinfected_NO_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_NO_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
"GSE9316_CD4_TCELL_BALBC_VS_TH17_ENRI_CD4_TCELL_SKG_PMA_IONO_STIM_FR4NEG_UP","GSE9316_CD4_TCELL_BALBC_VS_TH17_ENRI_CD4_TCELL_SKG_PMA_IONO_STIM_FR4NEG_UP",65,-0.483983724122421,-2.01062119004728,7.33754343627779e-05,0.000107848686897118,8.96544391517584e-06,3616,"tags=45%, list=18%, signal=37%","Exosc7/Mrpl40/Slc35b1/Prdx4/Atp6v0a1/Ndufb2/Kmt5a/Nme1/Kifc3/Nolc1/Ndufs3/Glo1/Tst/Acadvl/Timm8b/Cldn7/Cyp2s1/Car4/Ptgr1/Pdpn/Klf3/Xpnpep1/Atp6v1e1/Atp5k/Bhlhe40/Naa38/Ndufs6/Clic3/Cldn18","NRR_vs_ARR = Neonate_Reinfected_NO_IFN - Adult_Reinfected","Immune","NRR_vs_ARR = Neonate_Reinfected_NO_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_NO_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
"GSE17812_WT_VS_THPOK_KO_MEMORY_CD8_TCELL_UP","GSE17812_WT_VS_THPOK_KO_MEMORY_CD8_TCELL_UP",52,-0.514535067772264,-2.03700373441087,7.35392640946287e-05,0.000108058129573337,8.98285485100742e-06,6187,"tags=65%, list=31%, signal=45%","Acsl3/Entpd5/Aldh6a1/S100a13/Mif/Kcna3/Rabif/Nck1/Chchd10/Slc20a1/Gstt2/Cpm/Smox/Rapgef6/Il18r1/Rps2/Galc/Hsd11b1/Cish/Rnf19a/Arhgap29/Rac2/Pgk1/Klf7/Tnfsf10/Capg/Gbp2/Add3/Hsd17b10/Cbr1/Klf3/Ldb1/Icam2/Aldoa","NRR_vs_ARR = Neonate_Reinfected_NO_IFN - Adult_Reinfected","Immune","NRR_vs_ARR = Neonate_Reinfected_NO_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_NO_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
"GSE17721_CTRL_VS_POLYIC_0.5H_BMDC_DN","GSE17721_CTRL_VS_POLYIC_0.5H_BMDC_DN",57,-0.495694621526312,-2.00091503323338,7.41604424938003e-05,0.000108939281099506,9.0561048349982e-06,3956,"tags=44%, list=20%, signal=35%","Kif20a/Rnps1/Preb/Sema3b/Syne1/Map4k2/Ndufb2/Nudt9/Zbp1/Map2k3/Sod3/Peli1/Mxd4/Psmb9/Polr2f/Tax1bp3/Lamc2/Myl9/Ptprm/Tnfrsf1a/Tcp1/Spock2/Olfml3/Timp3/Tmem176a","NRR_vs_ARR = Neonate_Reinfected_NO_IFN - Adult_Reinfected","Immune","NRR_vs_ARR = Neonate_Reinfected_NO_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_NO_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
"GSE27786_LIN_NEG_VS_NKTCELL_UP","GSE27786_LIN_NEG_VS_NKTCELL_UP",75,-0.465146820382673,-1.97540082526335,7.44933052310291e-05,0.000109396518119792,9.09411487461252e-06,4796,"tags=39%, list=24%, signal=29%","Gab2/Gla/Polr1c/Snx9/Nsd2/Spi1/Ppm1g/Farsa/Cstf2/Iars/Sgce/Tfdp2/Hspa4l/Acss1/Insig1/Hk1/Psmb2/Flnb/Sorbs3/Tpm2/Vwf/Adam9/Bhlhe40/Hprt/Atp2a2/Fads1/Lmna/App/Crip2","NRR_vs_ARR = Neonate_Reinfected_NO_IFN - Adult_Reinfected","Immune","NRR_vs_ARR = Neonate_Reinfected_NO_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_NO_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
"GSE37563_WT_VS_CTLA4_KO_CD4_TCELL_D4_POST_IMMUNIZATION_UP","GSE37563_WT_VS_CTLA4_KO_CD4_TCELL_D4_POST_IMMUNIZATION_UP",37,-0.569114313392984,-2.09639654022516,7.50630523691275e-05,0.000110201263840473,9.16101325633898e-06,2856,"tags=46%, list=14%, signal=39%","Khnyn/Ano1/Helz2/Akt2/Tent5c/Kif1b/Pdpn/Adam17/Scp2/Parp14/Luc7l3/Slc25a5/Rps9/Irf1/Ctsd/Jup/Actn1","NRR_vs_ARR = Neonate_Reinfected_NO_IFN - Adult_Reinfected","Immune","NRR_vs_ARR = Neonate_Reinfected_NO_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_NO_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
"GSE1448_CTRL_VS_ANTI_VALPHA2_DP_THYMOCYTE_DN","GSE1448_CTRL_VS_ANTI_VALPHA2_DP_THYMOCYTE_DN",85,-0.443132194015177,-1.91045064774477,7.69560052451791e-05,0.000112947599700618,9.38931571262994e-06,4087,"tags=40%, list=20%, signal=32%","Relb/Tcea1/Supt4a/Cd48/Il17ra/Kdm3a/Edf1/Dhrs7/Rnf19a/Dynlt3/Dnaja1/Klf4/Cpt1a/Psmd9/Retreg1/Tnfsf10/Isg15/Ppm1a/Gbp2/Irf9/Ndufb5/Atf6/Rer1/Isg20/Comt/Fgl2/Mmp2/Rpl6/Naa38/Gm2a/Arpc3/Fus/Sqstm1/Lgals1","NRR_vs_ARR = Neonate_Reinfected_NO_IFN - Adult_Reinfected","Immune","NRR_vs_ARR = Neonate_Reinfected_NO_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_NO_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
