"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","change"
-1.40682657706786,4.75173378309364,-4.20408312671101,6.07782898546569e-05,0.000466301691148546,1.29170417343358,"Dut","Higher in Adult_Reinfected"
-1.28890529474444,5.44723978414834,-4.1997272025802,6.1766563910393e-05,0.000473701849920543,1.27642721240189,"Crlf1","Higher in Adult_Reinfected"
-1.30413289203374,5.80395177996274,-4.19832519731118,6.20879274582319e-05,0.00047598360055633,1.27151240971124,"Fgfr1","Higher in Adult_Reinfected"
-1.2544648509304,5.06960879544009,-4.19689616882536,6.24171403572165e-05,0.000478323751612711,1.26650401227231,"Mrpl30","Higher in Adult_Reinfected"
1.38446309102493,4.20503408052181,4.19629417743819,6.25563264860424e-05,0.000479206425802327,1.26439452239884,"Pramel25","Higher in Neonate_Reinfected_NO_IFN"
1.75974705751219,5.38418810071121,4.19612881417781,6.2594612290005e-05,0.000479315782564392,1.26381509442067,"Olfr802","Higher in Neonate_Reinfected_NO_IFN"
-1.52190201903917,5.68543399720299,-4.1950741473176,6.28393254073124e-05,0.000481005158399608,1.26011993463443,"Amotl1","Higher in Adult_Reinfected"
-1.30846962194476,5.72525925964921,-4.19423547022523,6.30345793587927e-05,0.000482314797907083,1.25718196901266,"B3gat3","Higher in Adult_Reinfected"
-1.2924740510324,4.89501016333171,-4.19359243888549,6.31846798269456e-05,0.000483278070262573,1.25492963703201,"Plaat3","Higher in Adult_Reinfected"
-1.2510464385883,5.12823595014365,-4.19142849084655,6.36923320020492e-05,0.000486974348432366,1.24735173185331,"Traf1","Higher in Adult_Reinfected"
-1.3856148181378,5.88245388419421,-4.19102572931725,6.3787250081724e-05,0.000487513351218016,1.24594159672564,"Tnfsfm13","Higher in Adult_Reinfected"
-1.37495877393556,6.05233167465027,-4.19054724603128,6.39001902231378e-05,0.000488189627793532,1.24426646582357,"Mbtps1","Higher in Adult_Reinfected"
1.37677258054266,5.11155552879355,4.19000275896112,6.40289437435248e-05,0.00048898615300382,1.24236041787459,"Cyp2d10","Higher in Neonate_Reinfected_NO_IFN"
-1.42305277052977,5.95189197466261,-4.1880005784914,6.45045438117668e-05,0.000492429907500688,1.23535296008972,"Pard6b","Higher in Adult_Reinfected"
-1.40976063563194,5.28200840121621,-4.18742172880371,6.46426763978314e-05,0.000493295775584828,1.23332745729521,"Helz2","Higher in Adult_Reinfected"
-1.37344840922914,6.18372677800919,-4.18708029010135,6.47242882744604e-05,0.000493729830654586,1.2321327882617,"Golga2","Higher in Adult_Reinfected"
-1.45171136154167,6.47985706827379,-4.18681599881438,6.47875281428055e-05,0.000494023462305128,1.23120809750085,"Trak1","Higher in Adult_Reinfected"
-1.26959817809415,4.88491337372377,-4.18554984899396,6.50913189589373e-05,0.000496150439242942,1.22677869419246,"Sting1","Higher in Adult_Reinfected"
-1.28501660512606,5.24293484299771,-4.18510863686069,6.51975017514978e-05,0.000496770124986699,1.22523540319775,"Tapbpl","Higher in Adult_Reinfected"
-1.40875338216286,5.45730325291408,-4.18470731714609,6.5294228645664e-05,0.000497317316464475,1.2238317449727,"Acyp2","Higher in Adult_Reinfected"
1.3592238490469,4.54141063854441,4.1832372254726,6.56497333400807e-05,0.000499834335113666,1.21869071940682,"1700013D24Rik","Higher in Neonate_Reinfected_NO_IFN"
-1.33336389467018,5.47316308276167,-4.18255448426987,6.58154694878704e-05,0.000500905153406922,1.21630353461143,"Pfdn6","Higher in Adult_Reinfected"
1.6198291241411,5.32592187381081,4.18088068084578,6.62234913761145e-05,0.000503818429245951,1.21045224250199,"Defa29","Higher in Neonate_Reinfected_NO_IFN"
-1.3004499427654,5.32716712745155,-4.17903805380795,6.66754803188897e-05,0.000506889976122158,1.2040126047645,"Cog1","Higher in Adult_Reinfected"
-1.28592365867337,5.469909911536,-4.17902778227498,6.66780081799723e-05,0.000506889976122158,1.20397671304697,"Kdm2a","Higher in Adult_Reinfected"
-3.18218426551563,6.82627066322785,-4.17838245654074,6.68370100856883e-05,0.000507905303517547,1.20172187711304,"Igha","Higher in Adult_Reinfected"
-1.4074283315476,5.41093571811776,-4.17824632516263,6.68705980582241e-05,0.000507967179998603,1.20124624981859,"Abi3","Higher in Adult_Reinfected"
-1.39931179903697,5.8056132112539,-4.17577677440663,6.74827409590651e-05,0.000512032671138661,1.19261974307092,"Gas7","Higher in Adult_Reinfected"
-1.35580368928065,5.71845843701434,-4.17589740006984,6.74527159591107e-05,0.000512032671138661,1.19304102631745,"Mgat4b","Higher in Adult_Reinfected"
-1.32685074906436,5.32802806743222,-4.17579198977186,6.74789529859624e-05,0.000512032671138661,1.19267288204322,"Tmem33","Higher in Adult_Reinfected"
1.37372206370538,4.69458879303305,4.17450067240505,6.78011643819065e-05,0.000514253284405775,1.1881634805986,"Lct","Higher in Neonate_Reinfected_NO_IFN"
1.26955289396751,4.4489187518327,4.17425600117658,6.7862381596017e-05,0.000514522113103414,1.1873091719583,"Magea8","Higher in Neonate_Reinfected_NO_IFN"
-1.33476233637611,5.58963735688957,-4.17353002196987,6.80443359763173e-05,0.000515705800719522,1.18477449897532,"Zfp592","Higher in Adult_Reinfected"
-1.52518067151744,6.23892893709605,-4.17195897857646,6.84396987847201e-05,0.000518505391589893,1.17929040222523,"Pdgfrb","Higher in Adult_Reinfected"
-1.34036677065777,5.00292252089458,-4.17172729297015,6.84981904740509e-05,0.000518751660255492,1.1784817672487,"Zc3h15","Higher in Adult_Reinfected"
-1.46123501351461,5.65818087521161,-4.17110429064436,6.86557130637614e-05,0.000519747440232032,1.17630749941692,"Gm14288","Higher in Adult_Reinfected"
-1.41854002093418,5.50029697590973,-4.17047417088211,6.88153895346026e-05,0.000520758764700255,1.17410861532534,"Stab1","Higher in Adult_Reinfected"
-1.35348136225822,5.67988988030379,-4.17017260445946,6.88919347212656e-05,0.000520943065469934,1.17305633997078,"Helz","Higher in Adult_Reinfected"
-1.44674575550802,6.025303749303,-4.17027448770826,6.88660650229409e-05,0.000520943065469934,1.17341184206574,"Lpgat1","Higher in Adult_Reinfected"
-1.35778520098651,5.70339683866561,-4.16984549628058,6.89750556114758e-05,0.000521374114037066,1.17191499831906,"Fmnl3","Higher in Adult_Reinfected"
-1.32198143612451,5.9854413772989,-4.16911284323213,6.91615788104084e-05,0.00052258614602278,1.16935885455164,"Alg10b","Higher in Adult_Reinfected"
-1.28475735120676,6.33495073183239,-4.16880877131963,6.9239133582192e-05,0.00052297420495698,1.16829807124249,"Rere","Higher in Adult_Reinfected"
-1.27991738872173,5.9981211297066,-4.1677457278459,6.95109248134799e-05,0.000524828514391641,1.16458995624391,"Pds5a","Higher in Adult_Reinfected"
-1.67734571464695,6.26475653013508,-4.16515822612164,7.01767722388104e-05,0.00052965554034154,1.15556689241989,"Mmp15","Higher in Adult_Reinfected"
-1.36531458017228,5.37905596942751,-4.16395600213917,7.0488225563037e-05,0.000531805157564213,1.15137582186262,"Psme4","Higher in Adult_Reinfected"
-1.25163229715634,6.10317176774052,-4.16355741243262,7.05917789441143e-05,0.000531995213094503,1.14998648002614,"Plekha2","Higher in Adult_Reinfected"
-1.3046099521558,5.78138214089924,-4.16355131689112,7.05933636972068e-05,0.000531995213094503,1.14996523383776,"Selenon","Higher in Adult_Reinfected"
-1.24692422412071,5.32274590264238,-4.16368391718126,7.05588972490588e-05,0.000531995213094503,1.15042742078879,"Tiprl","Higher in Adult_Reinfected"
-1.29739167760518,5.52969931663721,-4.16290139376012,7.07625307425862e-05,0.000532904197259727,1.14770002865656,"Fmr1","Higher in Adult_Reinfected"
-1.31369990348668,8.99344905095974,-4.1628828200213,7.07673709830956e-05,0.000532904197259727,1.14763529632349,"Pcbd2","Higher in Adult_Reinfected"
-1.70472580927765,5.94440850010118,-4.16242963249064,7.08855684771396e-05,0.000533592987748544,1.14605592880655,"Vegfd","Higher in Adult_Reinfected"
-1.28054727217695,5.56823029201993,-4.16173968236602,7.10658813771987e-05,0.000534748658097632,1.14365166270978,"Wdr83os","Higher in Adult_Reinfected"
-1.42920457354608,6.08093751170367,-4.16062139069203,7.13590747704861e-05,0.000536752528124798,1.13975533051838,"Srsf11","Higher in Adult_Reinfected"
-1.30330011206551,6.19269474877782,-4.16048865307878,7.13939529854776e-05,0.000536812611468583,1.13929289558662,"Ccdc50","Higher in Adult_Reinfected"
-1.39710760559999,5.09727141569438,-4.15995382803493,7.15346500463883e-05,0.000537668004094898,1.13742975879383,"Clip1","Higher in Adult_Reinfected"
-1.38643240529835,5.04620303321591,-4.15938075367035,7.16857052113287e-05,0.000538600577016844,1.13543355545162,"Dvl2","Higher in Adult_Reinfected"
-1.76274316027928,7.17608329325121,-4.15912586564814,7.17529889500859e-05,0.00053890328006417,1.13454575795573,"Igfbp5","Higher in Adult_Reinfected"
1.2773559142679,5.17842069194533,4.15879091553862,7.18414992854253e-05,0.000539221176098386,1.13337915323445,"Naip5","Higher in Neonate_Reinfected_NO_IFN"
-1.37579993633686,5.15196777494698,-4.158761271726,7.18493376958226e-05,0.000539221176098386,1.13327590925026,"Tcta","Higher in Adult_Reinfected"
-1.3651521274798,5.71529651848563,-4.15842026523426,7.19395657009369e-05,0.000539695434080347,1.13208828182517,"Abcf1","Higher in Adult_Reinfected"
1.29379222801792,4.6114410320639,4.15750500189764,7.21822769868845e-05,0.000541312845788571,1.12890100970862,"Caly","Higher in Neonate_Reinfected_NO_IFN"
-1.47891394281813,5.25917184927356,-4.15663159725827,7.24146219329139e-05,0.000542851332199309,1.12585994821414,"Tspan15","Higher in Adult_Reinfected"
-1.32274229441004,5.60975635444161,-4.15540510788042,7.27421091277652e-05,0.000544897082370573,1.12159023140619,"Arl2","Higher in Adult_Reinfected"
-1.31412391441825,5.89461909893359,-4.15542007863022,7.27381031915346e-05,0.000544897082370573,1.12164234318253,"Psma3","Higher in Adult_Reinfected"
-1.30358514188873,4.76639022628351,-4.15518808886161,7.28002038138796e-05,0.000545127707703105,1.12083482285958,"Uba3","Higher in Adult_Reinfected"
-1.36268647074891,5.59743934890122,-4.1549747634273,7.28573532126909e-05,0.000545351084433801,1.12009229718483,"Puf60","Higher in Adult_Reinfected"
1.97102835254488,5.37976618580195,4.15389234905668,7.31479946986118e-05,0.000547321371127581,1.11632511672931,"Sprr2e","Higher in Neonate_Reinfected_NO_IFN"
-1.28338464289033,5.89561030657002,-4.15266394485431,7.34791862546206e-05,0.000549593478906329,1.11205064775342,"Akap8","Higher in Adult_Reinfected"
-1.33686059068382,5.69795131796918,-4.15233260551607,7.35687655749074e-05,0.00055005740343516,1.11089783570379,"Zc3h7b","Higher in Adult_Reinfected"
-1.30955608686847,6.21689490540392,-4.15186965220955,7.36941032212059e-05,0.000550788237590765,1.10928721049312,"Ppm1b","Higher in Adult_Reinfected"
-1.24460376418074,5.05931035308535,-4.15106606091327,7.39121509447539e-05,0.000552211178634028,1.1064917874356,"Khnyn","Higher in Adult_Reinfected"
-1.40310297757801,5.47325522124389,-4.15088567377205,7.39611826245092e-05,0.000552370777677919,1.10586433192305,"Csk","Higher in Adult_Reinfected"
-1.35742427523855,5.47734225591248,-4.15054700171006,7.40533227562832e-05,0.000552852087578041,1.10468635090454,"Mdm4","Higher in Adult_Reinfected"
-1.30053461230532,4.35449936959697,-4.14938616369973,7.43699816808597e-05,0.000555008577306543,1.10064917893738,"Uap1l1","Higher in Adult_Reinfected"
1.38534036731276,4.53150413188511,4.1490779473854,7.4454276785187e-05,0.000555430017736431,1.09957739059863,"Slc22a27","Higher in Neonate_Reinfected_NO_IFN"
-1.49286938811451,6.5547070344034,-4.14859521518131,7.45864853828645e-05,0.000556208445161794,1.09789885115198,"Hdac2","Higher in Adult_Reinfected"
1.67635773022511,5.20264462715069,4.14757623153116,7.48663013803349e-05,0.000558086622276186,1.09435611277504,"Pramel21","Higher in Neonate_Reinfected_NO_IFN"
-1.30356738374306,5.51864893244118,-4.14675033620575,7.50938346829278e-05,0.00055957380432075,1.09148512573141,"Arid4a","Higher in Adult_Reinfected"
-1.29089044471696,5.6134433536204,-4.14523757726885,7.55123227547273e-05,0.000562482275803217,1.08622746325822,"Nt5c2","Higher in Adult_Reinfected"
-1.36791514984496,5.50068294918539,-4.14474836596008,7.5648136598691e-05,0.000563283756404203,1.08452746621004,"Nelfb","Higher in Adult_Reinfected"
-1.45900868950875,6.85201334868981,-4.14461209298358,7.56860102057968e-05,0.000563355638232036,1.08405394532389,"Pomp","Higher in Adult_Reinfected"
-1.29692949257945,5.36804884964381,-4.14406270884369,7.58388824426932e-05,0.000564283119718034,1.08214505451832,"Lypla1","Higher in Adult_Reinfected"
-1.23631925371548,5.43309707260419,-4.14275089279994,7.62051109035968e-05,0.000566796806620158,1.07758771299858,"Afg3l2","Higher in Adult_Reinfected"
-1.34780543927549,5.47076799893251,-4.14189865033703,7.64439471721635e-05,0.000568361458993631,1.07462748849257,"Ifi47","Higher in Adult_Reinfected"
-1.32845419644686,5.64986715383412,-4.14167904285727,7.65056074198921e-05,0.00056839651690484,1.0738647592806,"Herc1","Higher in Adult_Reinfected"
-1.44002276247765,5.21783514032754,-4.14169117194562,7.65022006309171e-05,0.00056839651690484,1.07390688467795,"Ppp4r2","Higher in Adult_Reinfected"
-1.26110892058765,5.91725194266356,-4.14087481860936,7.67318215596231e-05,0.000569865086977215,1.07107180459258,"Kifc3","Higher in Adult_Reinfected"
-1.47728019445389,5.12639428121899,-4.14070680533408,7.67791618352461e-05,0.000570004614249542,1.07048836535425,"Maged1","Higher in Adult_Reinfected"
-1.34716612805688,5.90269888994619,-4.13929370731537,7.71784357104537e-05,0.000572755803750106,1.06558190958507,"Tnpo1","Higher in Adult_Reinfected"
1.35396117758027,4.85151964881473,4.13651113141823,7.79704985348876e-05,0.000578418826552197,1.05592378577176,"Gm52856","Higher in Neonate_Reinfected_NO_IFN"
-1.45821167794871,6.91290580921161,-4.13639852687983,7.80027153894953e-05,0.000578442870475667,1.05553303650555,"2210418O10Rik","Higher in Adult_Reinfected"
-1.36200489610198,5.37415928738366,-4.13495604649574,7.84165509575527e-05,0.000581295806448431,1.05052812293211,"Dr1","Higher in Adult_Reinfected"
-1.63685511795124,6.11309900562816,-4.13390943968404,7.87181333577804e-05,0.000583314809287814,1.04689749974117,"Camk2n1","Higher in Adult_Reinfected"
-1.27960199460738,5.91127914493152,-4.13327771951848,7.89007040779728e-05,0.000584450744159025,1.04470639926828,"Agap3","Higher in Adult_Reinfected"
-1.24164139763193,5.79903369825402,-4.13304662555454,7.89675931225171e-05,0.000584729251300003,1.04390491451531,"Cdk11b","Higher in Adult_Reinfected"
-1.33748741303689,5.42989503719672,-4.1313043230245,7.94736509182959e-05,0.000588040212484041,1.03786320894743,"Enoph1","Higher in Adult_Reinfected"
-1.24675222978364,5.48427815099419,-4.13137601004247,7.94527678580624e-05,0.000588040212484041,1.03811176060037,"Phf14","Higher in Adult_Reinfected"
-1.30624977413069,6.06236056819151,-4.13101703982524,7.95573919671464e-05,0.000588441725024137,1.03686717645571,"Gimap8","Higher in Adult_Reinfected"
1.30709678051555,4.30134433816506,4.13086074308712,7.96029869743855e-05,0.000588560899618392,1.03632530372601,"Cdh20","Higher in Neonate_Reinfected_NO_IFN"
-1.39086651830337,5.43022680322759,-4.13042972232687,7.97288547967063e-05,0.000589273279639633,1.03483104940896,"Dlgap4","Higher in Adult_Reinfected"
-1.61823053541153,6.7202819405112,-4.13027587957973,7.97738266457267e-05,0.000589387454229697,1.03429773613597,"Myzap","Higher in Adult_Reinfected"
-1.26103328217811,5.59468028322211,-4.12980758556864,7.99108700262544e-05,0.000590181538414398,1.03267442538143,"Ift52","Higher in Adult_Reinfected"
-1.36042932432206,5.55413032268785,-4.12790426008115,8.04701978431849e-05,0.00059409266255307,1.02607796327168,"Rasgrp3","Higher in Adult_Reinfected"
1.68812748150757,4.20192148059742,4.12717503204324,8.06854900424902e-05,0.000595241846902525,1.02355118629856,"6430628N08Rik","Higher in Neonate_Reinfected_NO_IFN"
-1.22856806565582,5.66104929147873,-4.12719792142207,8.06787239386692e-05,0.000595241846902525,1.0236304934235,"Chuk","Higher in Adult_Reinfected"
1.45490651519663,4.6962409422532,4.12473149315718,8.1410944124763e-05,0.000600371879409916,1.01508653858731,"Ftmt","Higher in Neonate_Reinfected_NO_IFN"
2.13153610434081,4.65126878939915,4.12315818704883,8.18813490343922e-05,0.0006036179360316,1.00963826970715,"Gm21828","Higher in Neonate_Reinfected_NO_IFN"
-1.36644959870394,6.3903899898461,-4.12298815168433,8.19323441836135e-05,0.000603770906953664,1.00904953195963,"Tcn2","Higher in Adult_Reinfected"
1.25176832011689,4.08489691295159,4.12203253666342,8.22195097767367e-05,0.000605663495820293,1.00574107790627,"Slc7a13","Higher in Neonate_Reinfected_NO_IFN"
-1.38901315986666,5.96030436182069,-4.12185290525105,8.22735974645637e-05,0.000605838371886789,1.00511923084571,"Msrb1","Higher in Adult_Reinfected"
1.30408305784985,4.42432436614393,4.12024753587206,8.27585000776694e-05,0.000609157490126723,0.999562593674022,"Esp18","Higher in Neonate_Reinfected_NO_IFN"
-1.37778363002675,5.43171239492962,-4.12005816341401,8.28158807896572e-05,0.000609157490126723,0.998907219575327,"Ip6k1","Higher in Adult_Reinfected"
-1.29983483842126,5.4674096016089,-4.12013627338016,8.27922084877602e-05,0.000609157490126723,0.99917753753483,"Zfp871","Higher in Adult_Reinfected"
-1.57239862547226,6.59359566240935,-4.11984600042795,8.28802125213724e-05,0.00060940614459085,0.998172997196018,"Kitl","Higher in Adult_Reinfected"
1.37030804590017,4.70145055325701,4.1196021374655,8.29542155608772e-05,0.000609725701488141,0.99732910412359,"9530002B09Rik","Higher in Neonate_Reinfected_NO_IFN"
-1.44816614563759,6.00241356952775,-4.11930026841152,8.3045909125182e-05,0.000609950509148642,0.996284526988139,"Acaa2","Higher in Adult_Reinfected"
-1.41295155390934,5.48617287153206,-4.11933235586307,8.3036157850781e-05,0.000609950509148642,0.996395558800935,"Mrpl28","Higher in Adult_Reinfected"
1.30169968949775,4.43121585518973,4.11839985141926,8.33199918738302e-05,0.000611738505986492,0.993169066164879,"Spopfm2","Higher in Neonate_Reinfected_NO_IFN"
-1.36948985777738,5.79628103370879,-4.11805846391177,8.34241356125224e-05,0.000612277948247347,0.991987980242175,"Flot2","Higher in Adult_Reinfected"
-1.50366040618103,5.6837944315883,-4.11690774305052,8.3776096446673e-05,0.000614635139053632,0.98800736616263,"Gclc","Higher in Adult_Reinfected"
-1.33055727424356,5.7335741490955,-4.11631291886934,8.39585887366746e-05,0.000615747724816398,0.985950027588714,"Skap2","Higher in Adult_Reinfected"
-1.59176573949578,5.93949150316529,-4.11565102496589,8.4162106815627e-05,0.0006170136387662,0.98366095160632,"Egflam","Higher in Adult_Reinfected"
-1.2900198587756,4.9468876529929,-4.11514880586345,8.43168443804965e-05,0.000617921132293631,0.981924258586858,"Med30","Higher in Adult_Reinfected"
-1.29490717420241,5.22037867219518,-4.11460829283887,8.44836858471868e-05,0.000618916631400877,0.98005530563929,"Nceh1","Higher in Adult_Reinfected"
-1.47252216936578,6.65579708903158,-4.11338423249223,8.48626923061992e-05,0.000621465123444114,0.975823445180028,"Pakap","Higher in Adult_Reinfected"
-1.3143529793244,5.38081119086293,-4.1132595272971,8.49013963611851e-05,0.000621520563094367,0.975392358746197,"Zcchc7","Higher in Adult_Reinfected"
1.420796761718,4.29081763590707,4.10988102055794,8.59564385898363e-05,0.000629013337085375,0.963716790417918,"Prokr2","Higher in Neonate_Reinfected_NO_IFN"
-1.27292105349443,5.74909204738018,-4.10961060145258,8.60414272496987e-05,0.000629404548254209,0.962782549909369,"Itga4","Higher in Adult_Reinfected"
-1.32457544997036,4.88357427879979,-4.10945232235717,8.60912094201799e-05,0.000629538026979872,0.962235748814061,"Stat1","Higher in Adult_Reinfected"
2.29395284132284,5.34966590826993,4.10901511546279,8.62288641211228e-05,0.000630313736525073,0.960725420805667,"Hsd3b8","Higher in Neonate_Reinfected_NO_IFN"
-1.29134289774555,5.85185772238223,-4.10837722782103,8.64300823913128e-05,0.000631342968266667,0.958522039988191,"Actl6a","Higher in Adult_Reinfected"
-1.25110266033027,5.2471295382581,-4.10830905172999,8.64516148268288e-05,0.000631342968266667,0.958286561129853,"Idnk","Higher in Adult_Reinfected"
-1.48731703985595,5.44783514926504,-4.10826812579667,8.64645431669122e-05,0.000631342968266667,0.958145205057813,"Phc2","Higher in Adult_Reinfected"
-1.21511017932289,5.59363023516859,-4.10722384670424,8.67950555174674e-05,0.000633524567932432,0.954538644922453,"Mcm3ap","Higher in Adult_Reinfected"
-1.25779328439648,5.34154785964009,-4.10652748808029,8.70161255072175e-05,0.000634906035636178,0.952134024507892,"Rela","Higher in Adult_Reinfected"
1.29864471985979,4.63191659400676,4.10567662032512,8.72869807931226e-05,0.000636649615481588,0.949196242302127,"Vmn1r235","Higher in Neonate_Reinfected_NO_IFN"
1.78728369374905,4.51209830622658,4.10522487681526,8.74311123276383e-05,0.000637467967639388,0.947636681694734,"Gm9922","Higher in Neonate_Reinfected_NO_IFN"
-1.28263206972125,5.60729420364836,-4.1039225406976,8.7847910747562e-05,0.000640273034776773,0.943141266130181,"Nr2c2","Higher in Adult_Reinfected"
-1.3366238550993,6.04765631554835,-4.1006578961975,8.8901126129998e-05,0.000647712839756624,0.931876634034976,"Ddr2","Higher in Adult_Reinfected"
-1.3039075042677,5.4020065943022,-4.10051604016135,8.89471644060267e-05,0.000647811836204856,0.931387300150459,"Sh3gl1","Higher in Adult_Reinfected"
-1.42249354756679,5.65562548786782,-4.10002541956893,8.91065680533804e-05,0.000648736111615475,0.929694988776262,"Adh5","Higher in Adult_Reinfected"
-1.42325006828052,6.33648137842243,-4.09989090092868,8.91503213215967e-05,0.000648818033008762,0.929231014113917,"Tmem200c","Higher in Adult_Reinfected"
1.30159173914249,4.60322299298428,4.09835110348987,8.96526243405834e-05,0.000652235910973421,0.923920769103227,"Fam135b","Higher in Neonate_Reinfected_NO_IFN"
-1.2342561714782,5.30907006250183,-4.09726276869269,9.00092916801089e-05,0.000654592163865215,0.920168292792036,"Atg3","Higher in Adult_Reinfected"
-1.27771731006086,5.17704182409376,-4.09597140922813,9.04342610459846e-05,0.000657443245907134,0.915716693616361,"Vsir","Higher in Adult_Reinfected"
-1.35667563535727,5.60224783685971,-4.09433498660248,9.09755535129046e-05,0.000661137595478018,0.910076969696094,"Sipa1l1","Higher in Adult_Reinfected"
-1.33878529600677,5.05854388666704,-4.09378170328769,9.11592699122063e-05,0.000662231624911709,0.908170498609352,"Ncaph2","Higher in Adult_Reinfected"
1.39413693440364,4.08013596512509,4.09026479557305,9.23354036461321e-05,0.00067053170716178,0.896056282214201,"AV320801","Higher in Neonate_Reinfected_NO_IFN"
-1.32496740986799,6.28015024294055,-4.08971231454205,9.25214845167976e-05,0.000671638689239575,0.894153875591202,"Dnajb6","Higher in Adult_Reinfected"
-1.2186597991279,5.8099205269931,-4.08899430805169,9.27638538316788e-05,0.000673153331167504,0.891681764440298,"Chmp1b","Higher in Adult_Reinfected"
-1.28602810681978,5.74614519371335,-4.08842890276318,9.29551400419723e-05,0.000674296315646036,0.889735272313116,"Nomo1","Higher in Adult_Reinfected"
-1.66174151803393,7.42191020199812,-4.08822455543311,9.30243673071833e-05,0.000674553376154486,0.889031821631976,"Cd164","Higher in Adult_Reinfected"
1.43473443035647,5.8461666616724,4.08735603068039,9.33191521306393e-05,0.00067644525562235,0.886042258596329,"H2al1a","Higher in Neonate_Reinfected_NO_IFN"
-1.40698987456471,5.64239411871048,-4.08398957080191,9.44702525650681e-05,0.00068454070851414,0.874458640311375,"Ndufb9","Higher in Adult_Reinfected"
-1.20399264034018,5.11333288206075,-4.08374327044224,9.4555003375369e-05,0.000684906216394228,0.873611405567464,"Vps4a","Higher in Adult_Reinfected"
-1.54909463296644,5.75720019649377,-4.08334527281042,9.46921067469888e-05,0.000685650535723662,0.872242430209148,"Lcn2","Higher in Adult_Reinfected"
1.31784975628995,4.76706835215199,4.08287795734876,9.48533324429348e-05,0.000686410059924389,0.870635142457348,"Gm11555","Higher in Neonate_Reinfected_NO_IFN"
1.40651594280987,4.36554191588172,4.08284194017351,9.48657694400335e-05,0.000686410059924389,0.87051127001044,"Gm39002","Higher in Neonate_Reinfected_NO_IFN"
1.6756157252312,4.50375446220872,4.08201864777612,9.51504854910334e-05,0.000688220703571558,0.867679958045796,"Lhx3","Higher in Neonate_Reinfected_NO_IFN"
-1.31042215284965,5.22559096182245,-4.08155534851941,9.53110668741636e-05,0.000689132498373389,0.866086839375368,"Tasor","Higher in Adult_Reinfected"
-1.36162889642333,5.42939412363088,-4.08127572651194,9.54081107976513e-05,0.000689584401105544,0.865125380588937,"Cdk7","Higher in Adult_Reinfected"
-1.28933461729127,6.41885635182489,-4.08050192057585,9.56771577196925e-05,0.00069127871862404,0.862464944666781,"Ext2","Higher in Adult_Reinfected"
1.30900255313817,4.49654700059669,4.07944437028904,9.6046038256572e-05,0.000693692858797376,0.85882952386799,"Cited1","Higher in Neonate_Reinfected_NO_IFN"
-1.27850119808309,5.06937874074466,-4.07902921043628,9.61912214673979e-05,0.000694351448384209,0.857402553209848,"Kri1","Higher in Adult_Reinfected"
-1.31946166975217,5.59860947237458,-4.07898473309925,9.62067878690939e-05,0.000694351448384209,0.857249683435601,"Rcor1","Higher in Adult_Reinfected"
-1.29823913484478,5.5012268401956,-4.07877760408667,9.62793117662091e-05,0.000694623744412299,0.856537790703356,"Runx1","Higher in Adult_Reinfected"
-1.32907994699452,5.40459357340885,-4.07840965849409,9.64082731694914e-05,0.000695051772221941,0.855273240289448,"Rps6ka3","Higher in Adult_Reinfected"
-1.33456475686946,5.85995729954756,-4.0784696284355,9.63872429798033e-05,0.000695051772221941,0.855479338811098,"Sel1l","Higher in Adult_Reinfected"
-1.4498118687552,6.45015568265583,-4.07822366104075,9.64735265492546e-05,0.000695271122925188,0.854634036660816,"Ubl3","Higher in Adult_Reinfected"
-1.35003199841541,5.04928657582195,-4.07810446406919,9.65153666343145e-05,0.000695321639884814,0.854224411839583,"Trappc4","Higher in Adult_Reinfected"
-1.46329506079696,6.45988977740495,-4.0779206254154,9.65799311442844e-05,0.000695535773965855,0.853592659640222,"Shank3","Higher in Adult_Reinfected"
-1.2166685296895,5.72275942126815,-4.07734830770389,9.67811957379253e-05,0.000696733866035414,0.851626044461399,"Gpatch2","Higher in Adult_Reinfected"
-1.33826499097651,5.31147051791101,-4.07637411423146,9.71247122003519e-05,0.000698954805211112,0.848278929062031,"Tut7","Higher in Adult_Reinfected"
-1.37965357595606,5.39060949528682,-4.07594778995012,9.72754088123651e-05,0.000699787022025674,0.846814345520496,"Septin8","Higher in Adult_Reinfected"
-1.6378295960466,5.92333682408296,-4.07583511165122,9.7315275675155e-05,0.000699821631233112,0.846427271003593,"Slc23a2","Higher in Adult_Reinfected"
1.68930600833754,4.67849223948714,4.07522608389836,9.75310281250836e-05,0.000701120602974809,0.844335255540046,"Galr2","Higher in Neonate_Reinfected_NO_IFN"
-1.22588268518082,5.86418930392177,-4.07290452459597,9.83576739718086e-05,0.000706808583693022,0.836362655637275,"1700123O20Rik","Higher in Adult_Reinfected"
-1.34738671532586,5.64212444912723,-4.07199653344451,9.86828108269888e-05,0.000708889871370701,0.833245323075611,"Cd2ap","Higher in Adult_Reinfected"
-1.22466938049499,5.21395773075886,-4.071867920092,9.87289484677363e-05,0.000708966186424971,0.832803804000955,"Gnptab","Higher in Adult_Reinfected"
-1.33606411321843,5.12113104881011,-4.06931174642444,9.96502326629374e-05,0.000715324557587278,0.824030664736014,"Yif1a","Higher in Adult_Reinfected"
-1.36581632200297,5.85558275357451,-4.06665864875757,0.000100615169912062,0.000721991602068476,0.814928888468083,"Cttn","Higher in Adult_Reinfected"
