"","feature","group","avgExpr","logFC","statistic","auc","pval","padj","pct_in","pct_out"
"S100b","S100b","neonate",0.124062364742459,0.075864266526122,32426,0.50861920223362,0.185425985881081,0.41835052208935,2.97397769516729,1.26582278481013
"Itgb5","Itgb5","neonate",0.335127106097852,0.0753389145381438,32368,0.507709441124339,0.512651919935726,0.740575523041561,8.17843866171004,6.75105485232067
"Btf3","Btf3","neonate",0.721007725982593,0.07523047304522,32438.5,0.508815271438207,0.602782389910386,0.78531846622323,17.8438661710037,16.4556962025316
"Tbx21","Tbx21","neonate",0.605942006965058,0.0743522181427475,32409.5,0.508360390883566,0.584152210562251,0.78170996129126,14.1263940520446,12.6582278481013
"Ier3","Ier3","neonate",0.86226010877633,0.074274898418388,32453.5,0.509050554483711,0.616173150725402,0.792950998675722,20.817843866171,19.4092827004219
"Ttn","Ttn","neonate",0.161529549413687,0.0734585709132316,32500,0.509779931924772,0.210489373674884,0.450533976507659,4.08921933085502,2.10970464135021
"Ctla4","Ctla4","neonate",0.486793477151992,0.0732554874518121,32504.5,0.509850516838423,0.486090438450791,0.720021487688592,12.2676579925651,10.126582278481
"Btk","Btk","neonate",0.239762310958541,0.0732147544599112,32429,0.508666258842721,0.379327438871243,0.633080779866507,5.94795539033457,4.21940928270042
"Fgfr1","Fgfr1","neonate",0.455018527796336,0.0730221410181847,32464,0.509215252615563,0.497321933603318,0.72880809541218,11.1524163568773,9.28270042194093
"Gzmf","Gzmf","neonate",0.295521806077847,0.0728851452144226,32494.5,0.509693661474754,0.379338403553791,0.633080779866507,7.43494423791822,5.48523206751055
"Mt2","Mt2","neonate",0.491743289692249,0.0728200051091449,32502,0.509811302997506,0.480921498208698,0.718027597594804,11.8959107806691,9.70464135021097
"Col4a5","Col4a5","neonate",0.401537528413753,0.0724474029262954,32334.5,0.507183975656048,0.576170298142907,0.779432547148546,9.66542750929368,8.43881856540084
"Tpm2","Tpm2","neonate",0.501752794896754,0.0723054469219461,32426,0.50861920223362,0.545347101469222,0.760814264823686,12.2676579925651,10.5485232067511
"Col9a2","Col9a2","neonate",0.503857700912933,0.072257578683359,32456.5,0.509097611092811,0.523249726683806,0.747392517913689,12.2676579925651,10.5485232067511
"Csf2rb","Csf2rb","neonate",0.475701354444649,0.0721267755864615,32601,0.511364171097831,0.425150999723578,0.68621576120119,12.639405204461,10.126582278481
"Pds5a","Pds5a","neonate",0.450530547116154,0.0718260719628793,32452,0.50902702617916,0.513277518978655,0.740575523041561,11.5241635687732,9.70464135021097
"Krt20","Krt20","neonate",0.140087650156177,0.0717967247646368,32410,0.50836823365175,0.236027709479197,0.479266041447576,3.3457249070632,1.68776371308017
"S100a8","S100a8","neonate",0.506729842545442,0.0712635918787639,32436.5,0.508783900365473,0.537687877749827,0.755034949459968,12.2676579925651,10.5485232067511
"Csf1r","Csf1r","neonate",0.295858105364049,0.0709989426569982,32396,0.508148636142613,0.453505491143884,0.69689061533175,7.0631970260223,5.48523206751055
"Pdgfc","Pdgfc","neonate",0.154976480276035,0.0708015848862234,32503,0.509826988533873,0.208301039295059,0.450533976507659,4.08921933085502,2.10970464135021
"Npr3","Npr3","neonate",0.186257667472679,0.0704071556414391,32468,0.509277994761031,0.286085120028012,0.545366854049576,4.83271375464684,2.9535864978903
"Npr2","Npr2","neonate",0.177044296280365,0.070146015885318,32372,0.507772183269807,0.359790684203779,0.615285269556034,4.46096654275093,2.9535864978903
"Atf3","Atf3","neonate",0.283710225163392,0.0699913672220385,32395.5,0.508140793374429,0.453940672800528,0.69689061533175,7.0631970260223,5.48523206751055
"Marco","Marco","neonate",0.232725877352107,0.0698576721087729,32334,0.507176132887864,0.458387871902845,0.699866322032369,5.57620817843866,4.21940928270042
"Il24","Il24","neonate",0.348070847211208,0.0683532299023613,32336.5,0.507215346728781,0.549567414230967,0.762056623071313,8.55018587360595,7.17299578059072
"Vhl","Vhl","neonate",0.374534631614899,0.0681421323764773,32322.5,0.506995749219645,0.5704802122549,0.776739141874316,8.92193308550186,7.59493670886076
"Adgrg1","Adgrg1","neonate",0.293025259718777,0.0680618602486015,32392.5,0.508093736765329,0.456556526958546,0.6992117624849,7.0631970260223,5.48523206751055
"Pdgfb","Pdgfb","neonate",0.429431498862138,0.0676056093513059,32308,0.506768308942324,0.60545457983238,0.787012015766471,10.0371747211896,8.86075949367089
"Pten","Pten","neonate",0.294900102997523,0.0669956678349549,32588.5,0.511168101893244,0.30413411692715,0.56676955995583,7.43494423791822,5.06329113924051
"Cxcl14","Cxcl14","neonate",0.307761520194695,0.0669561957743507,32366.5,0.507685912819789,0.49192205759172,0.723401365272703,7.43494423791822,5.90717299578059
"Prox1","Prox1","neonate",0.166579852929125,0.0666849592228752,32375,0.507819239878908,0.331022234345511,0.596154938186768,4.08921933085502,2.53164556962025
"Mmp2","Mmp2","neonate",0.408071225802828,0.0665125648532257,32310.5,0.506807522783242,0.60336403723871,0.78531846622323,10.0371747211896,8.86075949367089
"Fgfr2","Fgfr2","neonate",0.259636227048763,0.0658436776635929,32398,0.508180007215347,0.423021217927768,0.685775860608104,6.31970260223048,4.64135021097046
"Mmp12","Mmp12","neonate",0.327547391487524,0.0658410709216658,32348.5,0.507403573165184,0.519164448111636,0.745778654116536,7.80669144981413,6.32911392405063
"Fau","Fau","neonate",2.7078219815273,0.0654988837550374,32792,0.514360108543912,0.563296343111178,0.774984062672338,59.1078066914498,58.6497890295359
"Fap","Fap","neonate",0.16193319935329,0.0640452717912827,32375,0.507819239878908,0.331022234345511,0.596154938186768,4.08921933085502,2.53164556962025
"Ccl22","Ccl22","neonate",0.503464772972179,0.0638479775169206,32350.5,0.507434944237918,0.599168510449291,0.78472281282199,11.8959107806691,10.5485232067511
"Ica1","Ica1","neonate",0.310245833194016,0.0629282887603346,32267,0.506125201951281,0.589042388871116,0.78170996129126,7.43494423791822,6.32911392405063
"Erbb2","Erbb2","neonate",0.158011736666182,0.0619919712625611,32376,0.507834925415275,0.330052266199557,0.596154938186768,4.08921933085502,2.53164556962025
"Crp","Crp","neonate",0.133371849927504,0.0615631662010141,32403,0.508258434897181,0.242238010460377,0.48205847590618,3.3457249070632,1.68776371308017
"Fgf9","Fgf9","neonate",0.15930373886051,0.0613182582820936,32264,0.50607814534218,0.43664886422723,0.689891242917676,3.71747211895911,2.53164556962025
"Krt1","Krt1","neonate",0.148460631718352,0.0608633198318736,32270.5,0.506180101328565,0.428985268416182,0.68621576120119,3.71747211895911,2.53164556962025
"Tert","Tert","neonate",0.158529610357721,0.06037065333827,32265.5,0.50610167364673,0.434873464230878,0.68929863885244,3.71747211895911,2.53164556962025
"Il17b","Il17b","neonate",0.181486443495586,0.0601563500070918,32355.5,0.507513371919753,0.376027886919444,0.631684519944522,4.46096654275093,2.9535864978903
"Il6","Il6","neonate",0.141869495991724,0.0599779149670675,32385,0.507976095242577,0.292108651875759,0.549494954566286,3.71747211895911,2.10970464135021
"Myl9","Myl9","neonate",0.33347015921733,0.0598116521364161,32337,0.507223189496965,0.539626651827983,0.756691662267931,8.17843866171004,6.75105485232067
"Aatk","Aatk","neonate",0.703351937472407,0.0596424612527322,32365.5,0.507670227283422,0.644369637886192,0.810543974105363,17.1003717472119,15.6118143459916
"Ahr","Ahr","neonate",0.338587498787122,0.0595387644237129,32328.5,0.507089862437846,0.547145263669591,0.760814264823686,8.17843866171004,6.75105485232067
"Il21r","Il21r","neonate",0.554080426784984,0.0586274869656273,32317,0.506909478769627,0.64469545783907,0.810543974105363,13.3828996282528,12.2362869198312
"Ccl21a/b/d","Ccl21a/b/d","neonate",0.227549462055035,0.058517281368033,32309,0.506783994478691,0.483340151770066,0.718167110752244,5.57620817843866,4.21940928270042
"Cxcr3","Cxcr3","neonate",0.611555727208984,0.0584777828253468,32328,0.507082019669663,0.64707140518871,0.812506537749552,14.4981412639405,13.0801687763713
"Bbln","Bbln","neonate",0.282780432757017,0.0583959435613933,32276,0.506266371778583,0.570005128701774,0.776739141874316,7.0631970260223,5.90717299578059
"Sox2","Sox2","neonate",0.0967323997801643,0.0581659510185366,32316.5,0.506901636001443,0.215202684522967,0.455535194202544,2.23048327137546,0.843881856540084
"Tgfbr1","Tgfbr1","neonate",0.505084390334232,0.057879682182455,32351.5,0.507450629774285,0.611719039739726,0.790513819730791,13.0111524163569,11.3924050632911
"Tcf7","Tcf7","neonate",0.213932617719405,0.0570640892589326,32317,0.506909478769627,0.475276181585249,0.716197777370958,5.57620817843866,4.21940928270042
"Adgra2","Adgra2","neonate",0.325293410210296,0.0568027433978074,32340,0.507270246106066,0.536985460844268,0.755034949459968,8.17843866171004,6.75105485232067
"Fpr1","Fpr1","neonate",0.365100045341197,0.0564645263196478,32308.5,0.506776151710508,0.590595493258861,0.78170996129126,9.29368029739777,8.0168776371308
"Ephb3","Ephb3","neonate",0.188417521438008,0.0562677593310919,32236.5,0.50564679309209,0.5164069256339,0.74294041104906,4.46096654275093,3.37552742616034
"Havcr2","Havcr2","neonate",0.361288697754497,0.0560438022246063,32387,0.508007466315311,0.52910141605405,0.751401005789879,9.66542750929368,8.0168776371308
"Serpina1a","Serpina1a","neonate",0.326032720279224,0.0552003770104817,32334,0.507176132887864,0.542274376203588,0.759336450948001,8.17843866171004,6.75105485232067
"Ciita","Ciita","neonate",0.643186210876607,0.0551684011964771,32362.5,0.507623170674321,0.635970847996718,0.806695846631969,15.9851301115242,14.3459915611814
"Upk3a","Upk3a","neonate",0.188138289390144,0.0546337630456722,32339,0.507254560569699,0.415287683517737,0.678712738312795,4.83271375464684,3.37552742616034
"Azgp1","Azgp1","neonate",0.273835732166496,0.0541962355047933,32271,0.506187944096748,0.563554107760727,0.774984062672338,6.69144981412639,5.48523206751055
"Tnxb","Tnxb","neonate",0.251212974826006,0.0532214067526657,32286,0.506423227142252,0.53615285829378,0.755006214292229,6.31970260223048,5.06329113924051
"Cd38","Cd38","neonate",0.265302029286126,0.0521881545977955,32173.5,0.504658604300974,0.658935436350913,0.82261990032664,6.31970260223048,5.48523206751055
"Il16","Il16","neonate",0.351252813121228,0.0513667894582995,32299,0.506627139115022,0.590979613158669,0.78170996129126,8.92193308550186,7.59493670886076
"Ephb2","Ephb2","neonate",0.186522331551317,0.0511968676276722,32327,0.507066334133296,0.427507105214903,0.68621576120119,4.83271375464684,3.37552742616034
"Zfp36","Zfp36","neonate",0.779053247742176,0.0509533066324936,32358,0.50755258576067,0.667050627220846,0.824920298358633,19.7026022304833,17.7215189873418
"Tlr7","Tlr7","neonate",0.394496720487753,0.0508183931870123,32277.5,0.506289900083133,0.624598847799039,0.796323594956064,9.66542750929368,8.43881856540084
"Efnb1","Efnb1","neonate",0.262503035962641,0.0505174351852962,32370,0.507740812197073,0.463008287656068,0.705839851365596,6.69144981412639,5.06329113924051
"Calb1","Calb1","neonate",0.155989859094894,0.0501634498403255,32358,0.50755258576067,0.34779542582188,0.608139934198762,4.08921933085502,2.53164556962025
"Esam","Esam","neonate",0.586543783026826,0.0499403296164747,32233,0.505591893714806,0.71613557996191,0.858486050505297,14.1263940520446,13.0801687763713
"Cd33","Cd33","neonate",0.286909411194915,0.0497875969796985,32344.5,0.507340831019717,0.511587937826142,0.740575523041561,7.43494423791822,5.90717299578059
"Ttr","Ttr","neonate",0.239559649328764,0.0493685229947174,32283.5,0.506384013301335,0.524812756344388,0.748552672496931,5.94795539033457,4.64135021097046
"Krt6b","Krt6b","neonate",0.112810826223651,0.0493384705278396,32176,0.504697818141891,0.470779091612091,0.712662041789568,2.60223048327138,1.68776371308017
"Lgr5","Lgr5","neonate",0.11085369838782,0.0489322238657177,32179,0.504744874750992,0.466339243781104,0.709832406182841,2.60223048327138,1.68776371308017
"Il12rb2","Il12rb2","neonate",0.174960717398615,0.0488970291821461,32238.5,0.505678164164824,0.514076052887014,0.740655816081435,4.46096654275093,3.37552742616034
"Lefty1","Lefty1","neonate",0.677546604009672,0.0485855343218816,32265,0.506093830878547,0.71111469968583,0.857962298939654,16.728624535316,15.1898734177215
"Lep","Lep","neonate",0.343582154988586,0.0485782833446676,32286.5,0.506431069910436,0.593830568014747,0.782099176103967,8.55018587360595,7.17299578059072
"Igha","Igha","neonate",0.360147461588972,0.0476359444663881,32397.5,0.508172164447163,0.502723303717568,0.731700925264839,8.92193308550186,7.17299578059072
"Tnnc1","Tnnc1","neonate",0.497257103090212,0.0467891923151864,32408.5,0.508344705347199,0.566879904649178,0.7763451441418,13.0111524163569,10.9704641350211
"Stat3","Stat3","neonate",1.23829347593882,0.0461563775289013,32227,0.505497780496604,0.790729433139406,0.90662212923524,29.7397769516729,28.6919831223629
"Mmp14","Mmp14","neonate",0.848368357095091,0.0461465525151068,32248,0.505827176760309,0.747935705557916,0.87831790157979,20.817843866171,19.831223628692
"Nanog","Nanog","neonate",0.484088324938161,0.0460089366466235,32205.5,0.505160541464715,0.717459088291462,0.858486050505297,11.8959107806691,10.9704641350211
"Irf3","Irf3","neonate",0.563383118968382,0.0456249109162451,32306,0.50673693786959,0.65925105352155,0.82261990032664,14.1263940520446,12.6582278481013
"Atm","Atm","neonate",0.350741200654555,0.0454297991459323,32269.5,0.506164415792198,0.617181519530953,0.792950998675722,8.92193308550186,7.59493670886076
"Itgav","Itgav","neonate",0.240880305275169,0.0454228237613828,32181.5,0.504784088591909,0.639599817857578,0.80926057942864,5.94795539033457,5.06329113924051
"Ppard","Ppard","neonate",0.407724536747653,0.0451824544242912,32157.5,0.504407635719103,0.739071767788636,0.875124171597708,10.0371747211896,9.28270042194093
"Angpt2","Angpt2","neonate",0.291952864076956,0.0451268703733523,32146.5,0.504235094819067,0.697102552485204,0.850686958173498,6.69144981412639,5.90717299578059
"Osmr","Osmr","neonate",0.254143641554934,0.0450636415298833,32171.5,0.50462723322824,0.661091853649748,0.822857151172034,6.31970260223048,5.48523206751055
"Snai2","Snai2","neonate",0.149963236894651,0.0449560850019208,32253.5,0.505913447210327,0.449193951709849,0.69582792525782,3.71747211895911,2.53164556962025
"Osm","Osm","neonate",0.571410234687629,0.0448955285274476,32184,0.504823302432827,0.750812643928082,0.880659065877997,13.7546468401487,12.6582278481013
"Tnfrsf11a","Tnfrsf11a","neonate",0.419776717410254,0.0444276335089631,32153.5,0.504344893573636,0.747082787814915,0.87831790157979,10.4089219330855,9.70464135021097
"Nrg1","Nrg1","neonate",0.280887863555183,0.0438845828640874,32049,0.502705755023293,0.806556211556868,0.90862886205898,6.69144981412639,6.32911392405063
"Cd59a","Cd59a","neonate",0.973584971998116,0.0435235673417764,32209.5,0.505223283610183,0.783879458690599,0.905594229796671,23.7918215613383,22.3628691983122
"Tnxa","Tnxa","neonate",0.199749910165001,0.0434233341403454,32099.5,0.503497874609822,0.707191089967235,0.857962298939654,4.83271375464684,4.21940928270042
"Ptges2","Ptges2","neonate",0.391739883418587,0.0428477389965721,32325.5,0.507042805828745,0.587348588942639,0.78170996129126,10.0371747211896,8.43881856540084
"Cd80","Cd80","neonate",0.234222647084186,0.0423615962794699,32176,0.504697818141891,0.633932723370862,0.806005553103052,5.57620817843866,4.64135021097046
"Hif1a","Hif1a","neonate",0.172676389822303,0.0417645882833494,32223.5,0.50544288111932,0.531689482441703,0.751957671280928,4.46096654275093,3.37552742616034
"Twist1","Twist1","neonate",0.101678844826173,0.0414542547669462,32294,0.506548711433187,0.29193688774913,0.549494954566286,2.60223048327138,1.26582278481013
"Fzd3","Fzd3","neonate",0.3186313329934,0.0414051661967147,32203.5,0.505129170391982,0.667062873751411,0.824920298358633,8.17843866171004,7.17299578059072
"Mzt2","Mzt2","neonate",0.221297870988009,0.0413335056046815,32187,0.504870359041927,0.621505557283359,0.794411590527576,5.57620817843866,4.64135021097046
"Msh2","Msh2","neonate",0.567016300234688,0.0407088359233126,32159,0.504431164023654,0.771928331436945,0.898030976012409,13.7546468401487,13.0801687763713
"Ncam1","Ncam1","neonate",0.140660001643041,0.0404143815233648,32143,0.504180195441783,0.58119534530598,0.78170996129126,3.3457249070632,2.53164556962025
"Cntfr","Cntfr","neonate",0.0895170210997447,0.040371376907546,32185,0.504838987969194,0.412388571309157,0.676235864465838,2.23048327137546,1.26582278481013
"Hdac5","Hdac5","neonate",0.489664169349149,0.0401090791561589,32111,0.503678258278042,0.798082469487753,0.90662212923524,11.8959107806691,11.3924050632911
"Smo","Smo","neonate",0.276650829673092,0.0394184842954942,32234,0.505607579251173,0.611278138305336,0.790513819730791,7.0631970260223,5.90717299578059
"Rigi","Rigi","neonate",0.39075938126134,0.0392463063757026,32164.5,0.504517434473672,0.727935402978138,0.866052024784253,9.66542750929368,8.86075949367089
"Ptgs2","Ptgs2","neonate",0.0917437251457257,0.0391826223300865,32295,0.506564396969554,0.290781204135708,0.549440561920553,2.60223048327138,1.26582278481013
"Cidea","Cidea","neonate",0.305076493331849,0.0389166942320749,32200.5,0.505082113782881,0.662319826746532,0.82335768985822,7.80669144981413,6.75105485232067
"Cxcl3","Cxcl3","neonate",0.22956713066531,0.0388703321613593,32168,0.504572333850956,0.643036354061226,0.810543974105363,5.57620817843866,4.64135021097046
"Ccl2","Ccl2","neonate",0.317175131587311,0.0383035767552685,32195,0.504995843332863,0.667713822242144,0.824920298358633,7.80669144981413,6.75105485232067
"Fas","Fas","neonate",0.216833113982217,0.0380568076253327,32171,0.504619390460057,0.639616185145204,0.80926057942864,5.57620817843866,4.64135021097046
"Cr2","Cr2","neonate",0.40377529566467,0.0378379628047817,32262,0.506046774269446,0.644483274177193,0.810543974105363,10.0371747211896,8.86075949367089
"Csf3","Csf3","neonate",0.0985304850912368,0.0369743822591863,32170,0.50460370492369,0.479728368197082,0.718027597594804,2.60223048327138,1.68776371308017
"Col14a1","Col14a1","neonate",0.137145932975677,0.0368553713935997,32140,0.504133138832682,0.58546603954659,0.78170996129126,3.3457249070632,2.53164556962025
"Vegfc","Vegfc","neonate",0.25245434567712,0.0365719281173518,32258,0.505984032123978,0.564419797497338,0.775105424386841,6.31970260223048,5.06329113924051
"Col11a1","Col11a1","neonate",0.148489633530402,0.0364327016076128,32130,0.503976283469013,0.621421904746364,0.794411590527576,3.71747211895911,2.9535864978903
"Il17a","Il17a","neonate",0.0951570005987293,0.0357706510965686,32057.5,0.502839082082412,0.648262850628591,0.812978694436107,2.23048327137546,1.68776371308017
"Krt18","Krt18","neonate",0.441490878194925,0.0357471767038732,32197.5,0.50503505717378,0.71556660588467,0.858486050505297,11.1524163568773,10.126582278481
"Fcrla","Fcrla","neonate",0.243990313792533,0.0356278581164557,32159.5,0.504439006791837,0.663978501230977,0.824391738141076,5.94795539033457,5.06329113924051
"Rgs2","Rgs2","neonate",0.364745070576364,0.0354770011014017,32163.5,0.504501748937305,0.718131761405635,0.858486050505297,8.92193308550186,8.0168776371308
"Notch1","Notch1","neonate",0.289970663127854,0.0353913487040112,32115,0.503741000423509,0.744883477476996,0.87831790157979,7.43494423791822,6.75105485232067
"Casp3","Casp3","neonate",0.263266004154583,0.0347797104205206,32051.5,0.50274496886421,0.798103566657028,0.90662212923524,6.31970260223048,5.90717299578059
"Slpi","Slpi","neonate",0.288293766655959,0.0346623302198795,32228.5,0.505521308801154,0.616779564316184,0.792950998675722,7.0631970260223,5.90717299578059
"Pax5","Pax5","neonate",0.168654131560964,0.0343934701785015,32213.5,0.505286025755651,0.543599304225448,0.760124132275977,4.46096654275093,3.37552742616034
"Tgfb1","Tgfb1","neonate",1.05833295574794,0.0343249617596499,32155.5,0.50437626464637,0.823646896892424,0.917913728777414,25.2788104089219,24.8945147679325
"Col4a1","Col4a1","neonate",1.06837776848837,0.0335036942114852,32189.5,0.504909572882845,0.801979517971408,0.908114321119232,25.6505576208178,24.0506329113924
"Fn1","Fn1","neonate",0.50330924592256,0.0333074083752884,32121,0.503835113641711,0.791162073882599,0.90662212923524,12.2676579925651,11.3924050632911
"Egf","Egf","neonate",0.133718305568227,0.0326104438793007,32136,0.504070396687215,0.591182859391785,0.78170996129126,3.3457249070632,2.53164556962025
"Trp53","Trp53","neonate",0.424513176283684,0.0323174384890693,32198,0.505042899941963,0.710524962590078,0.857962298939654,10.7806691449814,9.70464135021097
"Cdkn3","Cdkn3","neonate",0.153930003602884,0.0321926611470257,32122,0.503850799178078,0.632493160574614,0.805358468828723,3.71747211895911,2.9535864978903
"Col6a2","Col6a2","neonate",0.374514633769584,0.0311400845164668,31968.5,0.501443069345756,0.910095666485928,0.9663103082923,8.92193308550186,8.86075949367089
"Oas1a/g","Oas1a/g","neonate",0.684589311975455,0.0309961142985471,32095.5,0.503435132464355,0.836426081313713,0.920437972483192,16.728624535316,16.0337552742616
"Ankrd1","Ankrd1","neonate",0.197951142206597,0.0308725137658798,32176.5,0.504705660910075,0.62026427687176,0.794411590527576,5.20446096654275,4.21940928270042
"Tgfb3","Tgfb3","neonate",0.283586333126203,0.0308712781323188,32107,0.503615516132574,0.746756900670377,0.87831790157979,7.0631970260223,6.32911392405063
"Igfbp5","Igfbp5","neonate",0.231375818783451,0.0300383874018903,32061,0.502893981459696,0.77345640988568,0.898759954144549,5.57620817843866,5.06329113924051
"Fgf12","Fgf12","neonate",0.0629792668844144,0.0294735899629343,32082.5,0.503231220491585,0.504241492908651,0.732840770306012,1.48698884758364,0.843881856540084
"Itga3","Itga3","neonate",0.252792269242057,0.0293699519940232,32135,0.504054711150848,0.700926141494028,0.853264179572095,6.31970260223048,5.48523206751055
"Krt15","Krt15","neonate",0.191120112653525,0.0289784819114206,32075,0.503113578968833,0.738176199207438,0.875103056610958,4.83271375464684,4.21940928270042
"Anxa4","Anxa4","neonate",0.842296988911924,0.0287154616184088,32172,0.504635075996424,0.799789152349479,0.907155614212094,21.1895910780669,20.253164556962
"Cxcr4","Cxcr4","neonate",0.458690014047258,0.0286061298934523,32029,0.502392044295955,0.864971399239027,0.938385729098269,11.1524163568773,10.9704641350211
"Bmpr1a","Bmpr1a","neonate",0.275842682617548,0.0278975384455792,32115,0.503741000423509,0.73104204007901,0.86871145883048,6.69144981412639,5.90717299578059
"Tie1","Tie1","neonate",0.396903356037395,0.0275616956287625,32039,0.502548899659624,0.846047330255297,0.924900425728653,9.66542750929368,9.28270042194093
"Krt86","Krt86","neonate",0.104509844121368,0.0275068735088166,32038,0.502533214123257,0.70975710437317,0.857962298939654,2.60223048327138,2.10970464135021
"Srebf1","Srebf1","neonate",0.170754838821652,0.0273678454088438,32089.5,0.503341019246153,0.707889724826494,0.857962298939654,4.46096654275093,3.79746835443038
"Il10rb","Il10rb","neonate",0.421255007700224,0.0271302871680523,32090,0.503348862014337,0.803804213155535,0.908114321119232,10.4089219330855,9.70464135021097
"Rb1","Rb1","neonate",0.538231123600859,0.0264134733859049,32104,0.503568459523473,0.810707823235102,0.911246561178576,13.0111524163569,12.2362869198312
"Col9a3","Col9a3","neonate",0.192972967845934,0.0258884314554772,32180.5,0.504768403055542,0.600717906715372,0.784948562248003,4.83271375464684,3.79746835443038
"Hdac3","Hdac3","neonate",0.368878216167467,0.0250087712644778,32231.5,0.505568365410255,0.65850850507624,0.82261990032664,9.29368029739777,8.0168776371308
"Col3a1","Col3a1","neonate",0.373893193275807,0.025005311684024,32214,0.505293868523834,0.680517614747624,0.836591938228583,9.66542750929368,8.43881856540084
"Hhex","Hhex","neonate",0.518599179856883,0.0237449568528545,32065,0.502956723605164,0.841695235764111,0.922165000062438,12.639405204461,12.2362869198312
"Blk","Blk","neonate",0.60089398418217,0.0236832503297475,31986.5,0.501725409000361,0.913052138132007,0.968418065657033,14.4981412639405,14.3459915611814
"Carmn","Carmn","neonate",0.170144668585239,0.0235100810174164,31983,0.501670509623077,0.848267878695525,0.925690522388082,4.08921933085502,3.79746835443038
"Sigirr","Sigirr","neonate",0.312307787564024,0.0226580580825061,31986,0.501717566232177,0.88301697578261,0.946632177263723,7.43494423791822,7.17299578059072
"Crip1","Crip1","neonate",2.13438043887342,0.0224792184732072,31878,0.50002352830455,0.999472089286224,1,47.2118959107807,45.9915611814346
"Mapk14","Mapk14","neonate",0.363034127260327,0.0222605114598098,32043,0.502611641805092,0.8392727267813,0.921536242952595,9.29368029739777,8.86075949367089
"Clec7a","Clec7a","neonate",0.455658106396209,0.0221957362783858,32060,0.502878295923329,0.841424370730834,0.922165000062438,11.8959107806691,11.3924050632911
"Vwf","Vwf","neonate",0.232386382657112,0.021753085154011,32130.5,0.503984126237197,0.696661650447449,0.850686958173498,5.94795539033457,5.06329113924051
"Nlrp1a","Nlrp1a","neonate",0.0838220485434111,0.0213978062387218,31937,0.500948974950198,0.873132106610589,0.942113322825495,1.85873605947955,1.68776371308017
"Fasn","Fasn","neonate",0.247502103414625,0.0213084091747932,32020,0.502250874468652,0.833959700581045,0.920437972483192,6.31970260223048,5.90717299578059
"Wnt7a","Wnt7a","neonate",0.18789517191085,0.0209986099825127,31966.5,0.501411698273022,0.877343569481087,0.944612892843028,4.46096654275093,4.21940928270042
"Mst1r","Mst1r","neonate",0.0790579220641955,0.0207052283271003,31937,0.500948974950198,0.873132106610589,0.942113322825495,1.85873605947955,1.68776371308017
"Erbb3","Erbb3","neonate",0.492030367716836,0.020680408566756,32050.5,0.502729283327843,0.8495554944685,0.925690522388082,11.8959107806691,11.3924050632911
"Il21","Il21","neonate",0.130978405608461,0.0205291941618323,32007.5,0.502054805264066,0.793087722178138,0.90662212923524,3.3457249070632,2.9535864978903
"Tpsb2","Tpsb2","neonate",0.13739422275966,0.0205185070672876,32006,0.502031276959516,0.795412944404822,0.90662212923524,3.3457249070632,2.9535864978903
"Wnt7b","Wnt7b","neonate",0.302076945155768,0.0205146942297816,31988,0.501748937304911,0.880886371192061,0.945941610041406,7.43494423791822,7.17299578059072
"Ido1","Ido1","neonate",0.164210134969709,0.020076538786121,31982.5,0.501662666854893,0.848974936061216,0.925690522388082,4.08921933085502,3.79746835443038
"Bst1","Bst1","neonate",0.271995616056764,0.0192309533793723,32091,0.503364547550703,0.76383032943805,0.891731660948168,7.0631970260223,6.32911392405063
"Ceacam3","Ceacam3","neonate",0.184426343957102,0.0192233841757747,31963.5,0.501364641663922,0.881424027811902,0.945941610041406,4.46096654275093,4.21940928270042
"Psd3","Psd3","neonate",0.0854969635374073,0.019211430488804,32047.5,0.502682226718743,0.666538289505237,0.824920298358633,2.23048327137546,1.68776371308017
"Cdh1","Cdh1","neonate",0.410507636646825,0.0189782148865132,31838.5,0.499403949618057,0.964802982920619,0.99417120104109,9.66542750929368,10.126582278481
"Fgg","Fgg","neonate",0.120569423481401,0.0187152943318683,32016.5,0.502195975091368,0.764821687951072,0.89184470513125,2.97397769516729,2.53164556962025
"Cldn4","Cldn4","neonate",0.261560541530303,0.0183670810014102,32025,0.502329302150487,0.828243058436512,0.918529843449613,6.31970260223048,5.90717299578059
"Cald1","Cald1","neonate",0.259643506048906,0.0182630251850942,32103,0.503552773987107,0.744115457299408,0.87831790157979,6.69144981412639,5.90717299578059
"Smad2","Smad2","neonate",0.138392247336047,0.01817337112989,32005,0.502015591423149,0.796964019985855,0.90662212923524,3.3457249070632,2.9535864978903
"Myh11","Myh11","neonate",0.226659587958396,0.0178087168823453,31942.5,0.501035245400216,0.916917173383883,0.969423565072886,5.20446096654275,5.06329113924051
"Vegfd","Vegfd","neonate",0.28919203626212,0.016810872182591,31891,0.50022744027732,0.984728799199907,0.99505301661547,7.0631970260223,7.17299578059072
"Nlrc4","Nlrc4","neonate",0.150349204853953,0.0164095824023977,31991.5,0.501803836682195,0.827884735660851,0.918529843449613,3.71747211895911,3.37552742616034
"Itga5","Itga5","neonate",0.637126040751522,0.0161860384760721,31885.5,0.500141169827302,0.99345858409199,0.997460431359229,15.2416356877323,16.0337552742616
"Nt5c3","Nt5c3","neonate",0.218882129294478,0.0155305753123347,32024,0.50231361661412,0.824043176745112,0.917913728777414,5.94795539033457,5.48523206751055
