"","feature","group","avgExpr","logFC","statistic","auc","pval","padj","pct_in","pct_out"
"App","App","neonate",1.08820159479146,-0.208711176236672,672090,0.472801713676702,0.00473888479526088,0.0279566162181958,27.8136200716846,32.6790971540726
"Apoe","Apoe","neonate",1.01113103406189,-0.210374792249441,676059,0.475593824854644,0.00808359195820765,0.041329954781195,24.15770609319,29.2443572129539
"Lep","Lep","neonate",0.564787721545031,-0.21244775490628,672891.5,0.473365552706463,0.000621634518347233,0.00659329377438501,14.910394265233,19.8233562315996
"Il1b","Il1b","neonate",0.728203524727159,-0.212870176233782,672841.5,0.47333037871833,0.00164491709873446,0.0128123620893614,18.9247311827957,23.846908734053
"Glud1","Glud1","neonate",0.840976830891461,-0.21783047857587,671156,0.472144663578391,0.00181925751276576,0.0136137441664963,22.0071684587814,27.0853778213935
"Sat1","Sat1","neonate",0.831810699422626,-0.218474332738726,670162,0.47144540469432,0.00126672919627229,0.0106128488124662,21.2903225806452,26.7909715407262
"Cd44","Cd44","neonate",1.26550176962147,-0.2187980734009,671753.5,0.472564992736571,0.006427380744304,0.0356005477892838,32.0430107526882,37.2914622178606
"Pdgfra","Pdgfra","neonate",1.42060485938728,-0.219509533513389,669576.5,0.471033517293291,0.00489180705604951,0.0286890096169492,34.8387096774194,39.6467124631992
"Fasl","Fasl","neonate",0.808121277075593,-0.22049767664421,671858.5,0.472638858111649,0.00177153501869142,0.0134825985773691,20.7885304659498,25.711481844946
"Prf1","Prf1","neonate",0.643005308590605,-0.22173822136868,669606,0.471054269946289,0.000385594946495909,0.00490281315067266,16.5591397849462,22.4730127576055
"Stat6","Stat6","neonate",1.58724213158633,-0.223472613211502,672105,0.472812265873142,0.0101658430359782,0.0487674113903593,38.2078853046595,43.8665358194308
"H2-Q1","H2-Q1","neonate",0.862578385012269,-0.229349668798375,668158,0.470035631249978,0.000883616673728203,0.0084708252279521,22.3655913978495,27.9685966633955
"Tap1","Tap1","neonate",1.48849483832041,-0.23267661625167,666345,0.468760222440301,0.00282117281190743,0.0190047925234575,36.9175627240143,41.8056918547596
"Csf2ra","Csf2ra","neonate",2.05805744770167,-0.233599542158989,666164,0.468632892603262,0.00503769379908549,0.0289599593677481,49.1756272401434,53.8763493621197
"Krt18","Krt18","neonate",0.669007171715922,-0.235936957585542,667684.5,0.469702533582365,0.000252827411785059,0.00391770167017018,17.2759856630824,23.2580961727183
"Mrc2","Mrc2","neonate",1.1739093473528,-0.237630462481649,668209,0.470071508717873,0.00230812331253115,0.0165553880762126,29.3906810035842,34.838076545633
"Ighd","Ighd","neonate",1.04242063454906,-0.242973032259299,668592,0.470340941466966,0.00170568650399257,0.0130813034190814,26.0215053763441,31.4033366045142
"Timp1","Timp1","neonate",0.627470942266886,-0.246612586324348,664997,0.467811931720254,7.90112435018014e-05,0.001514888649448,16.3440860215054,22.7674190382728
"Icam1","Icam1","neonate",1.24793864567876,-0.247634747829464,667944.5,0.469885438320653,0.00259576465178233,0.0178481197091516,30.752688172043,37.2914622178606
"Il10ra","Il10ra","neonate",1.15711018312385,-0.262917336221115,660555,0.464687074614581,0.000356687079492028,0.00467917129280989,29.820788530466,35.9175662414131
"Snai1","Snai1","neonate",1.19752512357216,-0.264783066775748,663809,0.466976197762231,0.000829047330084194,0.00818324220581095,29.820788530466,35.6231599607458
"Ror1","Ror1","neonate",1.39908710235566,-0.274425820063195,663653,0.466866454919258,0.00120166927337464,0.0103281402202976,33.4050179211469,39.8429833169774
"Lamp2","Lamp2","neonate",1.02236719461681,-0.277201065259022,658951,0.463558693075297,0.000147792320041887,0.00254049901865106,26.594982078853,33.7585868498528
"Cd53","Cd53","neonate",0.595359834805344,-0.279055859218849,659984.5,0.464285739409992,7.34576176505244e-06,0.000252542223439906,14.910394265233,22.1786064769382
"Psap","Psap","neonate",3.16323917957121,-0.283347766937122,663831,0.466991674317009,0.00472467805533075,0.0279566162181958,64.8028673835125,70.0686947988224
"Mmp9","Mmp9","neonate",1.07317099510265,-0.285500770931378,659550.5,0.463980429193003,0.000173766396949798,0.00293090516468534,26.7383512544803,33.3660451422964
"Tnfrsf1b","Tnfrsf1b","neonate",1.26307277866164,-0.287965061248723,658935,0.463547437399095,0.000310801135205607,0.00441221712913777,31.7562724014337,38.7634936211973
"Mgp","Mgp","neonate",1.23173397397669,-0.289369847843674,659842.5,0.464185845283696,0.000314210046307705,0.00441221712913777,30.3225806451613,36.4082433758587
"H2-K1","H2-K1","neonate",1.91403761402229,-0.291812124795514,658932.5,0.463545678699688,0.000800047163117931,0.00797647021628577,43.010752688172,48.0863591756624
"Rack1","Rack1","neonate",1.49313058729206,-0.292862346061067,656836,0.462070833377301,0.000271006233346415,0.00403273454696083,36.0573476702509,41.6094210009814
"Myc","Myc","neonate",1.3965080929704,-0.298702416039079,659276,0.463787323998157,0.000430931715721418,0.00505457553616769,33.8351254480287,40.8243375858685
"Npr1","Npr1","neonate",1.33315376998127,-0.298804692283395,657522.5,0.462553772234357,0.0002328025412179,0.00374361505797171,32.6881720430108,39.2541707556428
