"","feature","group","avgExpr","logFC","statistic","auc","pval","padj","pct_in","pct_out"
"Il17re","Il17re","neonate",0.385349860139009,0.266315200270094,34014,0.533527833984283,0.00234714513859829,0.0417875661282589,9.66542750929368,2.9535864978903
"Prss2","Prss2","neonate",0.305040155680158,0.252648646951265,33843,0.53084560726554,0.000903210722349162,0.0221156781977301,7.43494423791822,1.26582278481013
"Myh6","Myh6","neonate",0.324030406393404,0.241922718152208,33938.5,0.532343575988581,0.00102627534873987,0.0232544664248557,8.17843866171004,1.68776371308017
"Eomes","Eomes","neonate",0.235073342801872,0.197892950289387,33498.5,0.525441939987138,0.00207736675404868,0.0383543454404913,5.94795539033457,0.843881856540084
"Cd8a","Cd8a","neonate",4.38851868666972,-0.22096956854757,26432.5,0.414607940018509,0.000910544481444749,0.0221156781977301,100,100
"Cd2","Cd2","neonate",0.509267292025252,-0.478628112284337,28449,0.446237824102395,0.00149230145138405,0.0291730303339197,12.639405204461,22.3628691983122
"Sqstm1","Sqstm1","neonate",0.903113588208001,-0.54124299659677,27658,0.433830564836165,0.00114683360020587,0.0243275127533032,22.3048327137546,34.1772151898734
"Tgfbr2","Tgfbr2","neonate",0.780173770411432,-0.555559112490464,27580.5,0.432614935767729,0.00063123289405177,0.0178269476354737,18.9591078066914,32.9113924050633
"Ctsw","Ctsw","neonate",0.77274902159425,-0.592479611645211,27580,0.432607092999545,0.000466296790322214,0.0147821481575022,18.2156133828996,30.379746835443
"Glud1","Glud1","neonate",0.6440608581278,-0.606078475347375,27257,0.427540664753031,0.000125627607851197,0.00581231948193693,16.3568773234201,29.957805907173
"Tpt1","Tpt1","neonate",2.79454262474992,-0.614945848036172,26169,0.410474801185827,0.000371217215369005,0.0135945317557427,59.4795539033457,69.620253164557
"Rack1","Rack1","neonate",1.73406692353215,-0.647725301871818,26489.5,0.415502015591423,0.000345704004803151,0.0132564189534131,40.1486988847584,52.3206751054852
"Ptprc","Ptprc","neonate",1.38599777632579,-0.655950414855741,27174.5,0.426246608002761,0.00109666795206848,0.0237690858307017,31.5985130111524,46.8354430379747
"Ly75","Ly75","neonate",0.442821185366194,-0.675546125798969,26671,0.418348940442018,2.66335318012336e-06,0.000283007898611924,10.7806691449814,27.0042194092827
"Cd3g","Cd3g","neonate",1.09459886890791,-0.681480674368242,26660.5,0.418184242310166,0.000128255795990584,0.00581231948193693,26.3940520446097,38.8185654008439
"S100a10","S100a10","neonate",1.27769154593444,-0.697395758667271,26644,0.417925430960112,0.000257897735947345,0.0102849617095801,30.1115241635688,46.8354430379747
"Klrk1","Klrk1","neonate",0.541200711731719,-0.722693821859822,26310.5,0.412694304581745,2.21369601218928e-06,0.000283007898611924,13.7546468401487,29.957805907173
"Il18r1","Il18r1","neonate",0.51549549438186,-0.747666258508865,26501.5,0.415690242027826,2.26086400069331e-06,0.000283007898611924,11.8959107806691,28.2700421940928
"Vim","Vim","neonate",1.68635683374489,-0.774095929380641,25727,0.40354179411165,4.24944378868535e-05,0.00264793466082456,38.6617100371747,53.1645569620253
"Cd3e","Cd3e","neonate",0.928950506393836,-0.780662246526817,26238,0.411557103195144,1.91456127820035e-05,0.00146832122643519,21.5613382899628,37.9746835443038
"Nkg7","Nkg7","neonate",1.29704147109602,-0.797388738565552,25922.5,0.406608316471382,2.47346929911357e-05,0.00176146349372588,29.368029739777,43.8818565400844
"Cd8b1","Cd8b1","neonate",1.06615650124367,-0.801629353200558,26263,0.411949241604317,3.5008443862499e-05,0.00232689456872743,23.7918215613383,40.9282700421941
"H2-K1","H2-K1","neonate",2.49847597867652,-0.834721166314143,24418.5,0.38301726977554,2.74867225612929e-06,0.000283007898611924,54.6468401486989,67.5105485232068
"Ctsd","Ctsd","neonate",1.93565619488162,-0.923067982157336,25132,0.394208899973335,1.11854142878616e-05,0.000929321503749833,42.0074349442379,59.0717299578059
"Ms4a6b","Ms4a6b","neonate",1.23276049826035,-1.01729261309359,24654,0.386711213589949,4.37659477809654e-07,0.000109086624844056,27.5092936802974,49.3670886075949
"S100a6","S100a6","neonate",1.46388718911392,-1.17026710389057,22795,0.357551801483852,1.21675495767729e-09,6.06552346402131e-07,34.2007434944238,56.1181434599156
"Ccl5","Ccl5","neonate",2.08194279934347,-1.7124471911009,20808,0.326384640722789,5.87434964635448e-13,5.85672659741541e-10,40.1486988847584,61.6033755274262
