"","feature","group","avgExpr","logFC","statistic","auc","pval","padj","pct_in","pct_out"
"Casr","Casr","neonate",0.212071789609932,0.0976114825108032,7592.5,0.513561958874459,0.331557781157968,0.834755322763875,5.84415584415584,3.125
"Camp","Camp","neonate",0.0963352827370164,0.0963352827370164,7584,0.512987012987013,0.113084109523456,0.693642042142238,2.5974025974026,0
"Dnmt3a","Dnmt3a","neonate",0.261447832277443,0.0963294680094816,7567,0.511837121212121,0.430968597518132,0.898608460023035,6.49350649350649,4.16666666666667
"Ccr9","Ccr9","neonate",0.355648622958469,0.0961445496339486,7555,0.511025432900433,0.524779099805963,0.92479193348348,8.44155844155844,6.25
"Btk","Btk","neonate",0.130184167892672,0.0959145261197757,7557.5,0.511194534632035,0.263057166987639,0.833817867077649,3.24675324675325,1.04166666666667
"Vhl","Vhl","neonate",0.302216682825152,0.0951306142491656,7584,0.512987012987013,0.430042024746423,0.898608460023035,7.79220779220779,5.20833333333333
"Tnxb","Tnxb","neonate",0.294512229781628,0.0946024308127522,7584,0.512987012987013,0.430042024746423,0.898608460023035,7.79220779220779,5.20833333333333
"Carmn","Carmn","neonate",0.285919136756141,0.094378189212315,7546.5,0.510450487012987,0.513893884794161,0.92479193348348,7.14285714285714,5.20833333333333
"Maml2","Maml2","neonate",1.26564399652084,0.0936134162849347,7553.5,0.510923971861472,0.722130903947896,0.94748468717838,31.1688311688312,29.1666666666667
"Il1rap","Il1rap","neonate",0.197928186302167,0.0921235339670946,7551,0.51075487012987,0.422501708817335,0.898608460023035,5.19480519480519,3.125
"Hey1","Hey1","neonate",0.167494366312301,0.0908743616292914,7528,0.509199134199134,0.424185680333191,0.898608460023035,3.8961038961039,2.08333333333333
"Adgra2","Adgra2","neonate",0.322131778459445,0.090609564786492,7556,0.511093073593074,0.522231677579366,0.92479193348348,8.44155844155844,6.25
"Stat4","Stat4","neonate",0.696118797997798,0.0897917592892565,7519.5,0.508624188311688,0.723183472955353,0.94748468717838,16.8831168831169,15.625
"Cpa3","Cpa3","neonate",0.253969420864149,0.089566393785839,7601,0.514136904761905,0.362332938566706,0.866297217628312,7.14285714285714,4.16666666666667
"Ldlr","Ldlr","neonate",0.295537374783062,0.0895105781562552,7579,0.51264880952381,0.442181093776299,0.899703164275449,7.79220779220779,5.20833333333333
"Chek2","Chek2","neonate",0.307861464921283,0.0884958173575078,7523,0.508860930735931,0.600505113340462,0.931109794712971,7.79220779220779,6.25
"Rigi","Rigi","neonate",0.768634228583971,0.0873597710282066,7548.5,0.510585768398268,0.680660572471453,0.94748468717838,19.4805194805195,17.7083333333333
"Saa1/2","Saa1/2","neonate",0.575031702908773,0.0871816431144186,7605,0.514407467532468,0.521306109892115,0.92479193348348,14.9350649350649,11.4583333333333
"Rgs1","Rgs1","neonate",0.362416374181603,0.0866269308114156,7537,0.5098079004329,0.589089696949107,0.92822662642494,9.09090909090909,7.29166666666667
"Oas1a/g","Oas1a/g","neonate",1.02352977103428,0.0865185899811552,7537.5,0.509841720779221,0.730888148889477,0.94748468717838,25.974025974026,22.9166666666667
"Mecom","Mecom","neonate",0.530830100364668,0.0860658985198336,7559.5,0.511329816017316,0.604904963922395,0.932133306075159,13.6363636363636,11.4583333333333
"Gpnmb","Gpnmb","neonate",0.279667161082457,0.0860210217227518,7543.5,0.510247564935065,0.522127127042236,0.92479193348348,7.14285714285714,5.20833333333333
"Gstp1/2","Gstp1/2","neonate",0.84465465589125,0.0859921186920242,7535,0.509672619047619,0.711559265673481,0.94748468717838,20.1298701298701,18.75
"Ccr5","Ccr5","neonate",0.205721910588381,0.0854408554891447,7546,0.510416666666667,0.437284269785802,0.898608460023035,5.19480519480519,3.125
"Calm1","Calm1","neonate",0.365036905645653,0.0841250131648312,7533,0.509537337662338,0.599442214416668,0.930909482513111,9.09090909090909,7.29166666666667
"Fkbp5","Fkbp5","neonate",0.128247819505553,0.0840683591261954,7553.5,0.510923971861472,0.274805621090103,0.833817867077649,3.24675324675325,1.04166666666667
"Mapk14","Mapk14","neonate",0.358425105095333,0.0835440927156021,7609,0.51467803030303,0.418343598689721,0.898608460023035,9.74025974025974,6.25
"Ceacam3","Ceacam3","neonate",0.328974985359532,0.0832666823714041,7552,0.510822510822511,0.532460879467429,0.92479193348348,8.44155844155844,6.25
"Cdh5","Cdh5","neonate",1.44767063073887,0.0832434647219891,7580,0.51271645021645,0.687352041008802,0.94748468717838,33.7662337662338,32.2916666666667
"Nlrc4","Nlrc4","neonate",0.196546663067277,0.0829294071305249,7547,0.510484307359307,0.434304022417212,0.898608460023035,5.19480519480519,3.125
