"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","comparison","database","direction"
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",48,-0.738387461853184,-2.85576623748749,3.64606022796045e-14,1.13939382123764e-13,9.59489533673802e-15,3464,"tags=69%, list=17%, signal=57%","Lamtor5/Gsr/Scaf4/Oxsr1/Hhex/Prdx4/G6pdx/Prdx2/Fes/Ptpa/Selenos/Txnrd1/Ndufb4/Gclc/Prdx1/Glrx/Gclm/Hmox2/Prnp/Stk25/Egln2/Prdx6/Ndufa6/Ndufs2/Junb/Cat/Gpx4/Mgst1/Atox1/Txn1/Gpx3/Ftl1/Sod1","NRR_vs_ARR = Neonate_Reinfected_NO_IFN - Adult_Reinfected","Hallmark","NRR_vs_ARR = Neonate_Reinfected_NO_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_NO_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
"HALLMARK_FATTY_ACID_METABOLISM","HALLMARK_FATTY_ACID_METABOLISM",153,-0.536839418590136,-2.52824459625634,4.39633187154792e-14,1.29303878574939e-13,1.08887476694685e-14,3426,"tags=41%, list=17%, signal=34%","Gstz1/Trp53inp2/Rap1gds1/Suclg1/Eci1/Adsl/Eci2/Sucla2/Dld/Kmt5a/Acsl1/Hsph1/Fmo1/Ugdh/Ncaph2/Sdhc/Aco2/Cpt1a/Acaa2/Acss1/Acadvl/Mgll/Metap1/Mdh1/Maoa/Hadh/Acox1/Car4/Hsd17b10/Cbr1/Dlst/Adipor2/Echs1/Erp29/Idh3b/Aldh3a2/Acadl/Acsl4/Hsd17b4/Ywhah/Ldha/Hsd17b11/Ephx1/Acsl5/Fasn/Sdha/Idh1/Prdx6/Hpgd/Ostc/Ech1/Adh1/Psme1/Gabarapl1/S100a10/H2az1/Mdh2/Glul/Hsp90aa1/Aldoa/Cd36/Inmt/Lgals1","NRR_vs_ARR = Neonate_Reinfected_NO_IFN - Adult_Reinfected","Hallmark","NRR_vs_ARR = Neonate_Reinfected_NO_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_NO_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","HALLMARK_TNFA_SIGNALING_VIA_NFKB",196,-0.49082013741422,-2.40232406465707,2.79799112213779e-13,7.77219756149386e-13,6.54500847283694e-14,3249,"tags=36%, list=16%, signal=31%","Sat1/Per1/Sgk1/Trib1/Klf10/Tnip1/Ccrl2/Plek/Serpine1/Traf1/Trip10/Rela/Plpp3/Map2k3/Klf4/Gch1/Hbegf/Pde4b/Ifngr2/Zfp36/Ier5/Plk2/Ier2/Efna1/Klf9/Gadd45b/Ldlr/Rhob/Nfat5/Ehd1/Pnrc1/Ccn1/Ets2/Nampt/Dennd5a/Btg3/Dusp1/Socs3/Nfkb1/Nfe2l2/Dram1/Tap1/Ccl5/Abca1/Ier3/Atp2b1/Tnc/B4galt1/Cd44/Sdc4/Bhlhe40/Hes1/Icam1/Litaf/Klf6/Pmepa1/Phlda1/Nfkbia/Tsc22d1/Btg1/Irf1/Btg2/Ccnd1/Jun/Junb/Il6st/Vegfa/Id2/Eif1/Mcl1/Sqstm1","NRR_vs_ARR = Neonate_Reinfected_NO_IFN - Adult_Reinfected","Hallmark","NRR_vs_ARR = Neonate_Reinfected_NO_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_NO_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
"HALLMARK_DNA_REPAIR","HALLMARK_DNA_REPAIR",149,-0.531257928641756,-2.50142040647251,3.90018698515607e-13,1.0263649960937e-12,8.6430736513154e-14,5740,"tags=58%, list=29%, signal=41%","Ell/Taf9/Gtf2h1/Eloa/Smad5/Polh/Polr2h/Polr2i/Nme3/Dgcr8/Polr2d/Taf6/Rfc2/Snapc5/Polr2c/Dad1/Tk2/Nt5c3/Nelfe/Ada/Mpg/Polr1c/Ncbp2/Cant1/Surf1/Gtf2f1/Impdh2/Taf13/Polr2j/Ercc3/Tsg101/Stx3/Rala/Ak3/Cox17/Supt4a/Vps37b/Cstf3/Cetn2/Zwint/Pole4/Mrpl40/Gmpr2/Gtf2b/Adcy6/Edf1/Npr2/Polr2g/Hcls1/Taf10/Nfx1/Nudt9/Nme1/Trp53/Nelfb/Rae1/Dut/Gtf2h5/Pde4b/Mpc2/Adrm1/Ssrp1/Sf3a3/Bcap31/Ak1/Guk1/Polr1h/Supt5/Polr2a/Dctn4/Nt5c/Eif1b/Polr2e/Sec61a1/Vps28/Polr2f/Rbx1/Arl6ip1/Pcna/Hprt/Sdcbp/Srsf6/Gpx4/Tmed2/Ddb1/Bcam","NRR_vs_ARR = Neonate_Reinfected_NO_IFN - Adult_Reinfected","Hallmark","NRR_vs_ARR = Neonate_Reinfected_NO_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_NO_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
"HALLMARK_PI3K_AKT_MTOR_SIGNALING","HALLMARK_PI3K_AKT_MTOR_SIGNALING",105,-0.581053424389129,-2.58985345487287,6.31483435094009e-13,1.57870858773502e-12,1.32943881072423e-13,4608,"tags=55%, list=23%, signal=43%","Map3k7/Mapkap1/Ripk1/Smad2/Cdkn1a/Nod1/Mapk9/Cdk1/Rptor/Stat2/Pak4/Plcg1/Ptpn11/Ecsit/Tbk1/Cab39l/Csnk2b/Traf2/Map2k3/Rps6ka3/Cxcr4/Ralb/Raf1/Prkar2a/Grk2/Mknk2/Il2rg/Rps6ka1/Dusp3/Cltc/Mapk1/Tsc2/Hras/Myd88/Pten/Ap2m1/Akt1s1/Ywhab/Gsk3b/Cab39/Cdk4/Actr3/Tnfrsf1a/Akt1/Cdkn1b/Rac1/Eif4e/Grb2/Actr2/Arpc3/Ppp1ca/Sqstm1/Arf1/Calr/Arhgdia/Pfn1/Cfl1/Hsp90b1","NRR_vs_ARR = Neonate_Reinfected_NO_IFN - Adult_Reinfected","Hallmark","NRR_vs_ARR = Neonate_Reinfected_NO_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_NO_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
"HALLMARK_INTERFERON_ALPHA_RESPONSE","HALLMARK_INTERFERON_ALPHA_RESPONSE",95,-0.595032334961669,-2.591250748456,7.88329384768084e-13,1.87697472563829e-12,1.58061029527435e-13,4769,"tags=58%, list=24%, signal=44%","Samd9l/Ifitm3/Tmem140/Mov10/Nmi/Herc6/Eif2ak2/Ifit2/Gbp3/Ifit3/Trim25/Stat2/Casp8/Trim26/Lpar6/Adar/Rnf31/Ccrl2/Ifi35/Il4ra/Nub1/Psma3/Parp9/Irf7/Irf2/Lap3/Helz2/Ifi27/Isg15/Elf1/Rtp4/Mvb12a/C1s1/Uba7/Ifitm1/Parp12/Plscr1/Gbp2/Psme2/Irf9/Tap1/Psmb9/Parp14/Isg20/Trafd1/Cd47/Lgals3bp/Ifi30/Irf1/B2m/Psme1/Psmb8/Cd74/Ly6e/Txnip","NRR_vs_ARR = Neonate_Reinfected_NO_IFN - Adult_Reinfected","Hallmark","NRR_vs_ARR = Neonate_Reinfected_NO_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_NO_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
"HALLMARK_COAGULATION","HALLMARK_COAGULATION",137,-0.535719042184606,-2.48835062631077,1.78290672178532e-12,4.05206073133028e-12,3.41226166848866e-13,2519,"tags=36%, list=13%, signal=31%","Pef1/Pros1/Klf7/Bmp1/Lta4h/Prep/Timp1/C1s1/Arf4/Htra1/Fyn/Mmp15/Fbn1/Pdgfb/Cpq/Gng12/Cfh/Pecam1/Iscu/Vwf/Thbd/Adam9/Wdr1/Mmp2/Dusp6/Rac1/Thbs1/Furin/C3/Ctsb/Ctsl/Lrp1/Trf/Serping1/Capn2/Clu/Cd9/Anxa1/Timp3/Mmp14/Gsn/Csrp1/C1qa/Lgmn/Crip2/Gnb2/Ctsh/Sparc/Fn1","NRR_vs_ARR = Neonate_Reinfected_NO_IFN - Adult_Reinfected","Hallmark","NRR_vs_ARR = Neonate_Reinfected_NO_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_NO_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
"HALLMARK_G2M_CHECKPOINT","HALLMARK_G2M_CHECKPOINT",196,-0.467831829308423,-2.28980756103672,1.71385484665119e-11,3.72577140576345e-11,3.13749171011659e-12,3829,"tags=33%, list=19%, signal=27%","Cdk1/Ctcf/Ccnt1/Tra2b/Xpo1/Prpf4b/Mki67/Cul4a/Ube2c/Upf1/Rad21/Tle3/Kmt5a/E2f4/Notch2/Nolc1/Arid4a/Jpt1/Odf2/Sqle/Dr1/Chmp1a/Ilf3/Cdkn2c/Stag1/Rad23b/Map3k20/Lmnb1/Lbr/H2az2/Foxn3/Pura/Atf5/Cul1/Mapk14/Ube2s/Numa1/Syncrip/Bub3/Abl1/Cbx1/Tmpo/Atrx/Nup98/Hmgn2/Smc1a/Kpnb1/Slc12a2/Hnrnpd/Pafah1b1/Cdk4/Cdkn1b/G3bp1/Srsf2/Stmn1/Kif5b/Cul3/Hif1a/Ccnd1/Ncl/H2az1/Srsf1/Sfpq/Hnrnpu/Hspa8","NRR_vs_ARR = Neonate_Reinfected_NO_IFN - Adult_Reinfected","Hallmark","NRR_vs_ARR = Neonate_Reinfected_NO_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_NO_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
"HALLMARK_HYPOXIA","HALLMARK_HYPOXIA",199,-0.459162638332706,-2.2518520840179,3.31341601770031e-11,6.90295003687565e-11,5.81301055736897e-12,4375,"tags=43%, list=22%, signal=34%","Zfp292/Ccn5/Jmjd6/Cdkn1a/Gpc4/F3/Tpd52/Pam/Nagk/Map3k1/Slc25a1/Tgfbi/Kdelr3/Ackr3/P4ha2/Gcnt2/Csrp2/Nedd4l/Gapdh/Foxo3/Kdm3a/Ddit4/Ndrg1/Eno1/Serpine1/Fam162a/Lxn/Gaa/Pgm1/Pgk1/Cxcr4/Bcl2/Klf7/Pdk3/Hdlbp/Bnip3l/Zfp36/Ero1a/P4ha1/Efna1/Rbpj/Glrx/Tgfb3/Ext1/Pnrc1/Ccn1/Hk1/Dusp1/Scarb1/Hmox1/Ndst1/Ugp2/Xpnpep1/Pdgfb/Ldha/Ier3/Col5a1/Gpi1/Sdc3/Plac8/Tpi1/Isg20/Dcn/S100a4/Cp/Cav1/Slc6a6/Sdc4/Ets1/Lox/Bhlhe40/Cdkn1b/Plin2/Gpc3/Klf6/Cavin1/Btg1/Myh9/Prdx5/Tgm2/Jun/Vegfa/Hspa5/Anxa2/Aldoa/Bgn","NRR_vs_ARR = Neonate_Reinfected_NO_IFN - Adult_Reinfected","Hallmark","NRR_vs_ARR = Neonate_Reinfected_NO_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_NO_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
"HALLMARK_UV_RESPONSE_UP","HALLMARK_UV_RESPONSE_UP",157,-0.495316723460805,-2.34425645025969,4.35998127268707e-11,8.71996254537414e-11,7.34312635399928e-12,3372,"tags=39%, list=17%, signal=33%","Rxrb/Stip1/Atp6v1f/Mark2/Nxf1/Rrad/Igfbp2/Prkaca/Slc25a4/Dnaja1/Fmo1/Gch1/Dnajb1/Klhdc3/Cdc34/Tst/Slc6a8/Ago2/Arrb2/Bak1/Grpel1/Epcam/Rhob/Maoa/Ppt1/Btg3/Creg1/Tap1/Hmox1/Ppp1r2/Mrpl23/Ap2s1/Grina/Stk25/Ephx1/Lyn/Rpn1/Fkbp4/Gls/Cltb/Cyb5b/Icam1/Selenow/Nfkbia/Btg1/Irf1/Alas1/Mgat1/Btg2/Furin/H2-Q1/Ctsl/Eif2s3x/Junb/Il6st/Mmp14/Aldoa/Bsg/Sqstm1/Gpx3/Tmbim6/Hnrnpu","NRR_vs_ARR = Neonate_Reinfected_NO_IFN - Adult_Reinfected","Hallmark","NRR_vs_ARR = Neonate_Reinfected_NO_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_NO_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
