"feature","group","avgExpr","logFC","statistic","auc","pval","padj","pct_in","pct_out"
"Chek2","Neonate IFN and RSV reinfected",0,-1.28179049447457,13,0.166666666666667,3.24514821125066e-05,0.0161770638330846,0,66.6666666666667
"Krt80","Neonate IFN and RSV reinfected",0,-1.28179049447457,13,0.166666666666667,3.24514821125066e-05,0.0161770638330846,0,66.6666666666667
