"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","comparison","database","direction"
"GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY","GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY",179,-0.460980794835379,-2.73089034686538,4.4324731389893e-18,3.74893912334516e-16,1.52251154912652e-16,3027,"tags=41%, list=15%, signal=35%","Jak2/Usp15/Cycs/S100a9/Ei24/Casp7/Eif2ak3/Pink1/Trp53/Cdkn2d/Eno1/Src/Msh2/Arhgef2/Selenos/Dapk2/Diablo/Sgms1/Ifi27/Septin4/Htra2/Traf2/Abl1/Ubqln1/Cyld/Fyn/Hras/Herpud1/Ero1a/Nupr1/Grina/Bak1/Stk25/Tnfrsf1b/Mdm2/Ier3/Mybbp1a/Cul1/Bcl2l1/Nfe2l2/Bcap31/Atf4/Erp29/Bax/Cav1/Rps27l/Hspe1/Tnfrsf1a/Akt1/Muc1/Slc9a3r1/Mmp2/Hint1/Laptm5/Hif1a/Cul3/Stat3/Cd44/Fcgr2b/Fis1/Sfpq/Ppia/App/Mcl1/Ctnnb1/Gpx1/Mtch2/Xbp1/Cd74/Sod1/Tmbim6/Rps3/Clu/Rack1","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected","GO_BP","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
"GOBP_REGULATION_OF_ENDOCYTOSIS","GOBP_REGULATION_OF_ENDOCYTOSIS",143,-0.50425504486487,-2.79337100936431,5.32957401302739e-18,4.39211560971026e-16,1.78371707858407e-16,3271,"tags=47%, list=16%, signal=39%","Cfp/Wasl/Camk1d/Picalm/Lrpap1/Nedd4l/Tsc2/Ppp3r1/Numb/Csk/Arfgap1/Prkaca/Bmp2k/Rock1/Src/Itgav/Il2rg/Abl1/Serpine1/Sirpa/Dock2/Cnn2/Ppt1/Plscr1/Arrb1/Arrb2/Dab2/Scarb1/Rab31/Mylk/Cd47/Axl/Cav1/Cd151/Ap2s1/Vps28/Ap2m1/Ap2b1/Gpc3/Lrp1/Rac1/Vegfa/Ptprc/Calm3/Trf/Arf6/Lgals3/Sdcbp/Stat3/Fcgr2b/Cd36/Tgm2/Cdc42/Arpc3/Actb/App/Anxa2/Arf1/B2m/Actg1/Cd63/Sod1/Calr/Clu/Rack1/C3/Apoe","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected","GO_BP","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
"GOBP_PROTEIN_TARGETING","GOBP_PROTEIN_TARGETING",107,-0.563710768199544,-3.13069121875556,6.2151273064349e-18,4.99385479072044e-16,2.02809417367876e-16,2797,"tags=51%, list=14%, signal=44%","Bnip3l/Srp19/Pink1/Rnf31/Ywhaq/Rtp4/Itgam/Hax1/Htra2/Srprb/Prnp/Mon2/Akt2/Taok2/Stom/Fyn/Hras/Herpud1/Ap3b1/Ywhab/Ywhag/Edem1/Srebf2/Itgb2/Timm13/Lonp2/Srpr/Srp9/Bcap31/Lman1/M6pr/Rac2/Timm8b/Spcs3/Ltbp2/Ssr3/Srp14/Sec61a1/Tspo/Arl6ip1/Uqcrc1/Ssr1/Huwe1/Sdcbp/Laptm5/Nedd4/Fis1/Spcs1/Hspa5/Hspa8/Ywhaz/Myo1c/Ywhae/Sqstm1/Clu","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected","GO_BP","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
"GOBP_NUCLEOTIDE_BIOSYNTHETIC_PROCESS","GOBP_NUCLEOTIDE_BIOSYNTHETIC_PROCESS",122,-0.532361097272994,-2.85444116410286,1.05361660116811e-17,8.25932623452269e-16,3.3542608098805e-16,3024,"tags=49%, list=15%, signal=42%","Ndufc2/Sdhc/Rrm2/Sdhb/Atp5c1/Ndufb3/Pink1/Cmpk1/Ndufab1/Eno1/Nme1/Ndufs7/Ndufa3/Ndufa5/Guk1/Ndufv2/Adsl/Ndufb2/Ctps/Nampt/Ndufs4/Ndufs3/Ndufb4/Gmps/Dut/Ndufs1/Ndufb1/Rrm1/Sdha/Ndufa2/Prps1/Ndufv3/Ndufa9/Atp5g2/Ak1/Paics/Atp5j/Ndufc1/Ndufb5/Ndufb8/Atp5h/Lipa/Ndufa6/Ndufs2/Atp6v0c/Idh2/Ndufs6/Atp5pb/Hprt/Ndufa7/Atp5k/Ndufa1/Atp5d/Atp5j2/Stat3/Atp5e/Aldoa/Atp5g3/Atp5a1/Atp5b","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected","GO_BP","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
"GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT","GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT",68,-0.663014856167508,-3.37911815318638,2.10926573509673e-17,1.6140904934764e-15,6.5551115576941e-16,3024,"tags=74%, list=15%, signal=63%","Ndufc2/Sdhc/Cycs/Cdk1/Sdhb/Ndufb3/Pink1/Ndufab1/Dnajc15/Dld/Ndufs7/Ndufa3/Ndufa5/Ndufv2/Ndufb2/Cox6a1/Uqcrc2/Ndufs4/Ndufs3/Uqcrb/Ndufb4/Ndufs1/Ndufb1/Cox5b/Cyc1/Sdha/Ndufa2/Cox7a2/Ndufv3/Ndufa9/Ndufc1/Uqcr11/Ndufb5/Ndufb8/Cox6c/Uqcrfs1/Ndufa6/Ndufs2/Ndufs6/Cox5a/Ndufa7/Iscu/Uqcrc1/Ndufa1/Ndufa4/Cox8a/Ghitm/Uqcrh/Cox4i1/Mtch2","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected","GO_BP","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
"GOBP_ATP_BIOSYNTHETIC_PROCESS","GOBP_ATP_BIOSYNTHETIC_PROCESS",64,-0.684096250885032,-3.416741908594,2.47533888791209e-17,1.8058506655723e-15,7.33388407725953e-16,3024,"tags=70%, list=15%, signal=60%","Ndufc2/Sdhc/Sdhb/Atp5c1/Ndufb3/Pink1/Ndufab1/Eno1/Ndufs7/Ndufa3/Ndufa5/Ndufv2/Ndufb2/Ndufs4/Ndufs3/Ndufb4/Ndufs1/Ndufb1/Sdha/Ndufa2/Ndufv3/Ndufa9/Atp5g2/Atp5j/Ndufc1/Ndufb5/Ndufb8/Atp5h/Lipa/Ndufa6/Ndufs2/Atp6v0c/Ndufs6/Atp5pb/Ndufa7/Atp5k/Ndufa1/Atp5d/Atp5j2/Stat3/Atp5e/Aldoa/Atp5g3/Atp5a1/Atp5b","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected","GO_BP","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
"GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS","GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS",49,-0.737186479639146,-3.36917743972231,2.52841567986165e-17,1.8058506655723e-15,7.33388407725953e-16,3024,"tags=90%, list=15%, signal=76%","Atp5l/Ndufb6/Ndufa8/Atp5o/Ndufc2/Sdhc/Sdhb/Atp5c1/Ndufb3/Ndufab1/Ndufs7/Ndufa3/Ndufa5/Ndufv2/Ndufb2/Ndufs4/Ndufs3/Ndufb4/Ndufs1/Ndufb1/Sdha/Ndufa2/Ndufv3/Ndufa9/Atp5g2/Atp5j/Ndufc1/Ndufb5/Ndufb8/Atp5h/Ndufa6/Ndufs2/Atp6v0c/Ndufs6/Atp5pb/Ndufa7/Atp5k/Ndufa1/Atp5d/Atp5j2/Atp5e/Atp5g3/Atp5a1/Atp5b","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected","GO_BP","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
"GOBP_REGULATION_OF_PROTEIN_STABILITY","GOBP_REGULATION_OF_PROTEIN_STABILITY",134,-0.507260643308746,-2.70910378488881,2.43467661238412e-17,1.8058506655723e-15,7.33388407725953e-16,3847,"tags=54%, list=19%, signal=44%","Cbl/Fbxw11/Ruvbl2/Pak4/Nf2/Phb2/Ip6k2/Rad23a/Bcl2/Mtor/Tnip2/Ctnnd1/Usp1/Cfp/Stx12/Nedd4l/Efna1/Flot2/Pink1/Id1/Src/Dcaf11/Vbp1/Tspan1/Cct6a/Gapdh/Hspd1/Prnp/Akt2/Parva/Cdk7/Crebbp/Polr2e/Mdm2/Cct7/Pten/Cct4/Cct5/Bag1/Atp1b3/Cryab/Usp8/Akt1/Tcp1/Ifi30/Cct3/Smad7/Tardbp/Cdkn2aip/Trf/Igf1/Cct2/Atp1b1/Cul3/Flna/Npm1/Ptges3/Gsn/Hspa8/Ppib/Ywhaz/Cd81/Lmna/Xbp1/Ppp1ca/Cd74/Hsp90aa1/Calr/Pfn1/Clu/Hsp90ab1/Ctsh","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected","GO_BP","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
"GOBP_PROTEIN_LOCALIZATION_TO_MEMBRANE","GOBP_PROTEIN_LOCALIZATION_TO_MEMBRANE",170,-0.457176584524966,-2.68050896667859,3.95832708736663e-17,2.76566592582529e-15,1.12318663348618e-15,2124,"tags=39%, list=11%, signal=35%","Stx4a/Flot2/Numb/Ano1/Csk/Rock1/Stx7/Itgal/Atp2b4/Nmt1/Agrn/Cltc/Prnp/Scp2/Itga4/Akt2/Fyn/Hras/Ehd1/Atp2c1/Itga3/Dab2/Itgb2/Dlg1/Bcl2l1/Rab31/Adam10/Cav1/Lamc1/Atp1b3/Tnfrsf1a/Ap2m1/Akt1/Ap2b1/Rer1/Gpc3/Fermt2/Lrp1/Rac1/Jup/Slc9a3r1/Atp6ap1/Arf6/Krt18/Atp1b1/Emp2/Lgals3/Kif5b/Flna/S100a10/Actb/Cdh1/Gsn/Ezr/Cd81/Bsg/Tmed2/Mmp14/Sqstm1/Vamp8/Itgb1/Ager/Sptbn1/Rack1/Hsp90b1/Apoe","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected","GO_BP","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
"GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA","GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA",133,-0.50377958615166,-2.71535863152816,5.53305016963344e-17,3.78366452025572e-15,1.53661415685229e-15,2715,"tags=42%, list=14%, signal=37%","Gcnt2/Pias2/Arid4b/Arid4a/Id1/Rock1/Src/Hpgd/Cd2ap/Abl1/Hdac2/Fbn1/Htra1/Ppm1a/Tgfb3/Fyn/Itgb5/Bmpr1a/Ero1a/Smad6/Adam17/Zyx/Itga3/Crebbp/Arrb2/Dab2/Fkbp1a/Smurf2/Cav1/Pxn/Tsc22d1/Ltbp2/Jun/Lox/Sfrp1/Acvrl1/Fermt2/Smad7/Pmepa1/Rbbp7/Adam9/Cldn5/Sdcbp/Stat3/Tgfbr2/Furin/Col4a2/Hspa5/Xbp1/Acta2/Itgb1/Thbs1/Col1a2/Hsp90ab1/Col3a1/Col1a1","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected","GO_BP","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
"GOBP_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY","GOBP_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY",139,-0.49176659632807,-2.68419097419999,6.43212330524596e-17,4.30684256313761e-15,1.74908616195285e-15,2051,"tags=35%, list=10%, signal=32%","Pias1/Cltc/Prnp/Scp2/Akt2/Hras/Numa1/Ehd1/Atp2c1/Itga3/Dab2/Dlg1/Bcl2l1/Rab31/Adam10/Cav1/Atp1b3/Epb41l2/Tnfrsf1a/Ap2m1/Akt1/Rer1/Lrp1/Rac1/Jup/Slc9a3r1/Atp6ap1/Arf6/Krt18/Atp1b1/Emp2/Lgals3/Kif5b/Eif4g1/Flna/S100a10/Actb/Cdh1/Ezr/Cd81/Bsg/Tmed2/Mmp14/Sqstm1/Vamp8/Itgb1/Sptbn1/Rack1/Hsp90b1","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected","GO_BP","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
