"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","comparison","database","direction"
"REACTOME_DEADENYLATION_OF_MRNA","REACTOME_DEADENYLATION_OF_MRNA",13,-0.813230177659197,-2.61445005058157,2.68654044506776e-06,1.04500077154604e-05,3.69635900440322e-06,2830,"tags=77%, list=14%, signal=66%","Cnot9/Eif4a3/Cnot2/Cnot6/Paip1/Eif4e/Eif4g1/Eif4a2/Eif4a1/Pabpc1","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected","Reactome","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
"REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6","REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6",32,-0.5900814115265,-2.47838948080411,2.7260096798217e-06,1.05619512300543e-05,3.73595547451312e-06,2334,"tags=59%, list=12%, signal=53%","Psmc4/Psmc2/Psma4/Psmb5/Psmd13/Adrm1/Psma7/Psmd1/Psmb2/Ube2s/Psmd3/Psmd7/Ube2c/Psma1/Psmd8/Psmc6/Psma2/Psmd14/Psma6","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected","Reactome","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
"REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS","REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS",23,-0.650898612143575,-2.49583186864754,2.84951232306951e-06,1.09973366218464e-05,3.88995925682186e-06,2134,"tags=65%, list=11%, signal=58%","Igf2r/Yipf6/Ap3s1/Picalm/Napa/Cltc/Ap1g1/Ap3b1/Arrb1/Snx2/Hspa8/Arf1/Clta/Ftl1/Vamp8","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected","Reactome","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
"REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE","REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE",66,-0.443741595255978,-2.24856072346203,2.87569728578744e-06,1.10552097990583e-05,3.91043005890407e-06,4220,"tags=53%, list=21%, signal=42%","Rps6ka3/Nod1/Ikbkb/Ikbkg/Cd14/Fbxw11/Rela/Fos/Map3k1/Casp8/Nfkb2/Tnip2/Mef2a/Irak1/Trp53/Map2k3/Chuk/Traf2/Mapk14/Rps6ka1/Mapk1/Usp14/Ppp2cb/Dusp3/Irf7/Myd88/Peli1/Cul1/Nfkb1/Dusp6/Jun/Nfkbia/Skp1/App/Ager","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected","Reactome","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
"REACTOME_SIGNALING_BY_NTRKS","REACTOME_SIGNALING_BY_NTRKS",76,-0.424747281775411,-2.23618497474208,3.33215717242036e-06,1.27603538230671e-05,4.51357071090804e-06,3093,"tags=43%, list=15%, signal=37%","Nab2/Sos1/Shc1/Mef2a/Id1/Src/Trib1/Nelfb/Ralb/Mef2d/Mapk14/Rps6ka1/Cltc/Mapk1/Fyn/Hras/Ppp2cb/Dusp3/Ywhab/Bax/Ap2s1/Dusp6/Ap2m1/Ap2b1/Rac1/Grb2/Id3/Stat3/Junb/Furin/Id2/Clta/Rhoa","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected","Reactome","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
"REACTOME_DENGUE_VIRUS_ATTACHMENT_AND_ENTRY","REACTOME_DENGUE_VIRUS_ATTACHMENT_AND_ENTRY",22,-0.688202037717102,-2.61919040303829,3.47317306645507e-06,1.32490154040834e-05,4.68641925650511e-06,2347,"tags=68%, list=12%, signal=60%","Pros1/Mapre3/Agrn/Uba7/Sdc3/Sdc4/Axl/Sdc1/Ap2s1/Ap2m1/Ap2b1/Gpc3/Furin/Hspa5/Ly6e","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected","Reactome","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
"REACTOME_HIGH_LAMINAR_FLOW_SHEAR_STRESS_ACTIVATES_SIGNALING_BY_PIEZO1_AND_PECAM1_CDH5_KDR_IN_ENDOTHELIAL_CELLS","REACTOME_HIGH_LAMINAR_FLOW_SHEAR_STRESS_ACTIVATES_SIGNALING_BY_PIEZO1_AND_PECAM1_CDH5_KDR_IN_ENDOTHELIAL_CELLS",34,-0.583120561331945,-2.49419583171209,3.49923517894106e-06,1.3297093679976e-05,4.70342542270621e-06,2632,"tags=47%, list=13%, signal=41%","Pik3cd/Prkaca/Prkar2a/Fyn/Vcl/Gng12/Gng11/Akt1/Pecam1/Capn2/Calcrl/Ctnnb1/Gnb2/Mmp14/Gnas/Calm1","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected","Reactome","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
"REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS","REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS",42,-0.517547573237079,-2.36903556573025,3.95431117924391e-06,1.49688101344559e-05,5.29474213151433e-06,3483,"tags=62%, list=17%, signal=51%","Bcl2/Casp8/Cycs/Ppp3r1/Casp7/Akt3/Trp53/Ywhaq/Tfdp2/Diablo/Septin4/Nmt1/Mapk1/Akt2/Bak1/Ywhab/Ywhag/C1qbp/Bcl2l1/Ywhah/Bax/Dynll2/Akt1/Stat3/Ywhaz/Ywhae","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected","Reactome","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
"REACTOME_SARS_COV_2_TARGETS_HOST_INTRACELLULAR_SIGNALLING_AND_REGULATORY_PATHWAYS","REACTOME_SARS_COV_2_TARGETS_HOST_INTRACELLULAR_SIGNALLING_AND_REGULATORY_PATHWAYS",11,-0.83729101322823,-2.5670661508135,4.33284326330005e-06,1.63391188707651e-05,5.77944541348178e-06,2655,"tags=91%, list=13%, signal=79%","Akt3/Ywhaq/Akt2/Ywhab/Ywhag/Ywhah/Cav1/Akt1/Ywhaz/Ywhae","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected","Reactome","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
"REACTOME_AUTOPHAGY","REACTOME_AUTOPHAGY",54,-0.461229064884838,-2.25817074591173,4.77797015787413e-06,1.79491806691241e-05,6.34895374190198e-06,4589,"tags=56%, list=23%, signal=43%","Pcnt/Mfn2/Atg4b/Vdac1/Vps37b/Tomm22/Tsg101/Optn/Csnk2a2/Csnk2b/Wipi1/Mtor/Tbk1/Tsc2/Pink1/Src/Vdac2/Dync1h1/Vdac3/Mvb12a/Gabarapl2/Plin2/Vps28/Dynll2/Gabarapl1/Hspa8/Sqstm1/Hsp90aa1/Hsp90ab1/Vim","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected","Reactome","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
