"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","comparison","database","direction"
"HALLMARK_ESTROGEN_RESPONSE_LATE","HALLMARK_ESTROGEN_RESPONSE_LATE",203,-0.298473717654649,-1.84443672640108,1.53874432345688e-07,2.19820617636697e-07,2.77668148593723e-08,1714,"tags=20%, list=9%, signal=19%","Tspan13/Tst/Ugdh/Tob1/Dnajc1/Btg3/Scarb1/Aldh3a2/Hspa4l/Rab31/Lamc2/Aldh3b1/Cav1/Bag1/Pdcd4/Isg20/Fam102a/Krt19/Fkbp4/Cox6c/Abhd2/Idh2/Abca3/Hprt/Dcxr/Slc9a3r1/Cxcl14/Emp2/Cd9/Amfr/Cd44/Etfb/Clic3/Nbl1/Cdh1/Il6st/Serpina3n/Ccnd1/Xbp1/Id2/Igfbp4","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected","Hallmark","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
"HALLMARK_ANGIOGENESIS","HALLMARK_ANGIOGENESIS",36,-0.542975370908825,-2.36455757052972,6.45569152791941e-06,8.9662382332214e-06,1.13257746103849e-06,2489,"tags=47%, list=12%, signal=41%","Lrpap1/Ccnd2/Nrp1/Itgav/Thbd/Jag1/Fgfr1/Timp1/Postn/Vegfa/S100a4/Col5a2/Slco2a1/Fstl1/App/Spp1/Col3a1","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected","Hallmark","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
"HALLMARK_HEME_METABOLISM","HALLMARK_HEME_METABOLISM",189,-0.26616072606551,-1.70346296902396,3.83526498762499e-05,5.18279052381756e-05,6.54668276692744e-06,4327,"tags=42%, list=22%, signal=33%","Endod1/Kdm7a/Blvra/Marchf2/Lmo2/Ccnd3/Sidt2/Dcun1d1/Ypel5/Optn/Fbxo9/Tcea1/Bach1/Fech/Foxo3/Atp6v0a1/Marchf8/Pcx/Eif2ak1/Ppox/Acp5/Hmbs/Rad23a/Blvrb/P4ha2/Hebp1/Riok3/Htatip2/H4c14/Lpin2/Daam1/Mgst3/Picalm/Khnyn/Usp15/Glrx5/Rnf19a/Psmd9/Nnt/Aldh1l1/Bnip3l/Slc6a8/Prdx2/Bmp2k/Tmem9b/Gapvd1/Rbm5/Agpat4/Mpp1/Dcaf11/H1f0/Gclc/Tfdp2/Map2k3/Htra2/Klf3/Arhgef12/Slc11a2/Vezf1/Gmps/Gclm/Mark3/Cast/Tent5c/Nek7/Gde1/Adipor1/Cat/Sec14l1/Add1/Nudt4/Tns1/Btg2/Sdcbp/Lrp10/Ucp2/Ctsb/Bsg/Bcam/C3","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected","Hallmark","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","HALLMARK_ESTROGEN_RESPONSE_EARLY",199,-0.242691397794475,-1.46272996127158,0.000279453956230881,0.000367702573988002,4.64466409248002e-05,3606,"tags=30%, list=18%, signal=25%","Fos/Kdm4b/Cish/Bcl2/Blvrb/Hspb8/Cant1/Klf4/Add3/Cldn7/Klf10/Farp1/Jak2/Dynlt3/Chpt1/Flnb/Lrig1/Ugcg/Svil/Ablim1/Aff1/Elf3/Retreg1/Dhrs3/Plaat3/Ncor2/Nav2/Elf1/Med13l/Fasn/Tob1/Mybbp1a/Scarb1/Rab31/Aldh3b1/Bag1/Fam102a/Krt19/Hes1/Wwc1/Fkbp4/Muc1/Abhd2/Bhlhe40/Abca3/Slc9a3r1/Krt18/B4galt1/Amfr/Cd44/Tgm2/Clic3/Nbl1/Olfml3/Il6st/Krt8/Ccnd1/Xbp1/Igfbp4","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected","Hallmark","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
"HALLMARK_KRAS_SIGNALING_UP","HALLMARK_KRAS_SIGNALING_UP",203,-0.243215076335869,-1.50296254803703,0.000300745065349909,0.000385570596602447,4.87036543076775e-05,3524,"tags=30%, list=18%, signal=25%","Lat2/Map3k1/Flt4/Gpnmb/Hbegf/Cxcr4/Klf4/Wdr33/Cab39l/Ikzf1/Eng/Adam8/Ccnd2/Plau/Ano1/Nin/St6gal1/Trib1/Nrp1/Adgra2/Prelid3b/Tspan1/Il2rg/Glrx/Tspan7/Traf1/Ets1/Akt2/Dock2/Tspan13/Ero1a/Vwa5a/Adam17/Tnfrsf1b/Slpi/Rabgap1l/Fuca1/Emp1/Itgb2/Plat/Gng11/Cmklr1/C3ar1/Dusp6/Pecam1/Jup/Cfh/Irf8/Laptm5/Ace/Spon1/Serpina3n/Sparcl1/Lcp1/Id2/Psmb8/Spp1/Tmem176b/Tmem176a/Ctss","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected","Hallmark","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
"HALLMARK_INFLAMMATORY_RESPONSE","HALLMARK_INFLAMMATORY_RESPONSE",201,-0.233123285575917,-1.41347061125087,0.000487043385293895,0.000608804231617368,7.69015871516676e-05,2234,"tags=22%, list=11%, signal=20%","Slc31a2/Cd55/Slc11a2/Nampt/Serpine1/Ifngr2/Adrm1/Atp2c1/Irf7/Tnfrsf1b/Stab1/Raf1/Lyn/Emp3/Ifnar1/Adgre1/Nfkb1/Timp1/Abca1/Ifitm1/Cmklr1/Cd48/Pdpn/C3ar1/Kif1b/Axl/Atp2b1/Ccl5/Klf6/Gnai3/P2rx4/Gpc3/Nfkbia/Irf1/Btg2/Icam1/Hif1a/Abi1/Calcrl/Tapbp/Sri/Atp2a2/Ly6e/Mmp14","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected","Hallmark","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
"HALLMARK_KRAS_SIGNALING_DN","HALLMARK_KRAS_SIGNALING_DN",198,0.379129729299999,1.5354276223654,0.000506242341173229,0.000617368708747841,7.79834158418325e-05,7896,"tags=54%, list=40%, signal=33%","Calcb/Ybx2/Ypel1/P2rx6/Myot/Tas2r108/Oxt/Snn/Htr1d/Itgb1bp2/Zbtb16/Slc30a3/Tlx1/Tfcp2l1/Krt5/Clps/Adra2c/Edn2/Edar/Ngb/Sidt1/Kcnmb1/Sstr4/Krt4/Nudt10/Cacna1f/Prkn/Atp4a/Kcnq2/Cd80/Tshb/Fshb/Cpb1/Sncb/Dlk2/Nos1/P2ry4/Plag1/Gp1ba/Smpx/Ckm/Arpp21/Stag3/Ryr2/Ptgfr/Nphs1/Npy4r/Krt1/Fggy/Nr4a2/Krt13/Nrip2/Brdt/Gp2/Ambn/Grid2/Chrng/Rsad2/Slc6a3/Lgals7/Alox12b/Sox10/Efhd1/Col2a1/Tfap2b/Mx2/Fgf22/Pnmt/Krt15/Hsd11b2/Sprr3/Insl5/Scn10a/Nr6a1/Lypd3/Gpr3/Il5/Wnt16/Tnni3/Calm4/Cdh16/Cldn16/Cd207/Dcc/Pax4/Atp6v1b1/Epha5/Slc38a3/Abcb11/Egf/Irs4/Cd40lg/Cyp11b2/Bard1/Ryr1/Mefv/Cacng1/Gdnf/Myh7/Kcne2/Thrb/Hnf1a/Rgs11/Cldn8/Tg/Clstn3/Kcnn1","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected","Hallmark","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
"HALLMARK_IL6_JAK_STAT3_SIGNALING","HALLMARK_IL6_JAK_STAT3_SIGNALING",88,-0.306075463290686,-1.6233366828806,0.000555954407711726,0.000661850485371103,8.36021665731919e-05,1836,"tags=32%, list=9%, signal=29%","Osmr/Csf1/Stat1/Hax1/Il2rg/Itga4/Ifngr2/Cntfr/Bak1/Ltb/Tnfrsf1b/Myd88/Ifnar1/Hmox1/Il10rb/Socs3/Irf9/Tnfrsf1a/Jun/Ifngr1/Acvrl1/Irf1/Grb2/Cd9/Stat3/Cd44/Cd36/Il6st","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected","Hallmark","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
"HALLMARK_NOTCH_SIGNALING","HALLMARK_NOTCH_SIGNALING",32,-0.446170956897093,-1.90915581881201,0.00134462147656799,0.0015635133448465,0.000197496422506926,2045,"tags=50%, list=10%, signal=45%","Heyl/Psen2/Fbxw11/Notch2/Notch1/Jag1/Notch3/Lfng/Arrb1/Cul1/Aph1a/Hes1/Psenen/Rbx1/Skp1/Ccnd1","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected","Hallmark","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
"HALLMARK_PANCREAS_BETA_CELLS","HALLMARK_PANCREAS_BETA_CELLS",40,0.424882930175318,1.43569596831822,0.0464326160815402,0.0527643364562957,0.00666496881553209,6636,"tags=57%, list=33%, signal=38%","Pdx1/Iapp/Nkx6-1/Insm1/Chga/Neurog3/Dcx/Nkx2-2/Scgn/Pak3/Foxa2/Sst/Pklr/Gcg/G6pc2/Pcsk2/Abcc8/Ins2/Pax6/Syt13/Neurod1/Pax4/Slc2a2","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected","Hallmark","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
"HALLMARK_SPERMATOGENESIS","HALLMARK_SPERMATOGENESIS",134,0.328999086953704,1.29337826601906,0.0709876543209877,0.0788751714677641,0.00996317955382283,7487,"tags=47%, list=38%, signal=30%","Pcsk1n/Ybx2/Tnp2/H1f6/Odf1/Hspa1l/Adad1/Adcyap1/Grm8/Hoxb1/Tssk2/Pcsk4/Ddx25/Acrbp/Dmrt1/Mllt10/Acrv1/Oaz3/Tnp1/Chrm4/Nos1/Hba-x/Theg/Clvs1/Dpep3/Npy5r/Cct6b/Cst8/Mtnr1a/Scg5/Pomc/Akap4/Elovl3/Gad1/Ttk/Ddx4/Actl7b/Spata6/Dnajb8/Slc2a5/Tktl1/Mep1b/Tnni3/Snap91/Htr5a/Clgn/Rpl39l/Gapdhs/Dcc/Il13ra2/Ccnb2/Scg3/Crisp2/Ldhc/Bub1/Gsg1/Cftr/Naa11/Il12rb2/Znrf4/Rad17/Pdha2/Tulp2","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected","Hallmark","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
"HALLMARK_WNT_BETA_CATENIN_SIGNALING","HALLMARK_WNT_BETA_CATENIN_SIGNALING",42,0.372048270784132,1.26371341321878,0.130979498861048,0.142369020501139,0.0179834552211965,3482,"tags=26%, list=17%, signal=22%","Peg12/Ncstn/Hey1/Wnt1/Dll1/Hey2/Fzd1/Notch4/Dkk4/Dkk1/Lef1","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected","Hallmark","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
"HALLMARK_HEDGEHOG_SIGNALING","HALLMARK_HEDGEHOG_SIGNALING",36,-0.250301959118067,-1.09001885547849,0.32089552238806,0.341378215306446,0.0431214587755511,2489,"tags=31%, list=12%, signal=27%","Nrp1/Tle3/Ets2/Nrp2/Cntfr/Nrcam/Adgrg1/Ldb1/Vegfa/Myh9/Dpysl2","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected","Hallmark","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
"HALLMARK_BILE_ACID_METABOLISM","HALLMARK_BILE_ACID_METABOLISM",112,-0.179032079067879,-0.995274091798537,0.468224572113548,0.487733929284946,0.0616084963307301,1986,"tags=16%, list=10%, signal=15%","Fads2/Scp2/Hsd17b11/Gclm/Acsl1/Acsl5/Lonp2/Abca1/Abcd3/Idh1/Cat/Phyh/Idh2/Abca3/Fads1/Nedd4/Prdx5/Sod1","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected","Hallmark","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
"HALLMARK_MYC_TARGETS_V2","HALLMARK_MYC_TARGETS_V2",58,-0.196869691131352,-0.984592061379064,0.48780487804878,0.497760079641613,0.0628749574284142,11792,"tags=36%, list=59%, signal=15%","Wdr74/Cbx3/Imp4/Gnl3/Farsa/Dusp2/Nop16/Tbrg4/Wdr43/Prmt3/Aimp2/Mcm5/Nop56/Nolc1/Srm/Hspd1/Ipo4/Mybbp1a/Cdk4/Hspe1/Npm1","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected","Hallmark","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
"HALLMARK_APICAL_SURFACE","HALLMARK_APICAL_SURFACE",44,0.175586198893623,0.602303715321041,0.972789115646258,0.972789115646258,0.122878625134264,3477,"tags=16%, list=17%, signal=13%","Slc22a12/Slc34a3/Rhcg/Shroom2/Cd160/Ghrl/Gas1","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected","Hallmark","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
