"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","comparison","database","direction"
"GSE29618_PRE_VS_DAY7_POST_LAIV_FLU_VACCINE_PDC_DN","GSE29618_PRE_VS_DAY7_POST_LAIV_FLU_VACCINE_PDC_DN",70,-0.563501715866361,-2.99325112219735,1.26400294999982e-11,1.00357142824006e-10,1.70972945381626e-11,2761,"tags=50%, list=14%, signal=43%","Zc3h14/Jak2/Slc38a1/Tank/Cntrl/Prelid3b/Hsd17b4/Gtf2h5/Itgav/Hsph1/Itga4/Elf1/Ppp2cb/Tspan13/Psma7/Acat1/Pten/Adam10/Gde1/Arcn1/Klf6/Lamc1/Pafah1b1/Ap2b1/Ssb/Irf8/Srsf6/Alcam/Eif4a2/Ces1d/Slc25a3/Capzb/Acta2/Arpc2/Gnas","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected","Immune","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
"GSE24634_NAIVE_CD4_TCELL_VS_DAY7_IL4_CONV_TREG_DN","GSE24634_NAIVE_CD4_TCELL_VS_DAY7_IL4_CONV_TREG_DN",121,-0.44429709667417,-2.47373071335634,1.26440457282226e-11,1.00357142824006e-10,1.70972945381626e-11,3347,"tags=41%, list=17%, signal=35%","Rap1gds1/Rpa3/H4c14/Acadvl/Gstz1/Ezh2/Rrm2/Kif20a/Fut8/Ndufab1/Dnm1l/Trib1/Slbp/Nme1/Plpp1/Lap3/Mcm6/Plaat3/Ccr5/Immt/Gmppb/Mapk1/Jpt1/Tst/H2-Eb1/Sqle/Capg/Psmb2/Pea15a/Rac2/Psma1/Gsto1/Cbx5/Paics/Cct5/Lsm4/Ppp4c/Slc25a5/Psmd14/Sec14l1/Ndufa7/Ppia/Anxa2/Akr1a1/Aldoa/Anxa5/Atp5g3/Pdia6/Lgals1/Ctsh","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected","Immune","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
"GSE22432_CONVENTIONAL_CDC_VS_PLASMACYTOID_PDC_UP","GSE22432_CONVENTIONAL_CDC_VS_PLASMACYTOID_PDC_UP",82,-0.529354796908567,-2.87741743247701,1.27530241510787e-11,1.00967826192121e-10,1.72013333053137e-11,2063,"tags=34%, list=10%, signal=31%","Ctps/Irf4/Usp14/Psmd13/Adam17/Col5a1/Fasn/Srebf2/Prps1/Ranbp1/Cct4/Cd48/Bub3/Rps27l/Rpn1/Fkbp4/Nap1l1/Phlda1/Tcp1/Sec61a1/Hprt/Hint1/Ptges3/H2az1/Serbp1/Fus/Lmna/Atp5g3","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected","Immune","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
"GSE33424_CD161_HIGH_VS_INT_CD8_TCELL_UP","GSE33424_CD161_HIGH_VS_INT_CD8_TCELL_UP",100,-0.481017431572368,-2.61914340354893,1.27609891265002e-11,1.00967826192121e-10,1.72013333053137e-11,3201,"tags=42%, list=16%, signal=35%","Tgif1/Hhex/Nedd4l/Cldn7/Eif2ak3/Irak1/Pts/Gbp3/Fdx1/Ciita/Prdx4/Cct6a/Oat/Itga4/Tspan13/Plscr1/Sqle/Hsd17b11/Vcl/Plac8/Lyn/Rab31/Dram2/Epcam/Serp1/P2rx4/Nap1l1/Scd1/Scd2/Psmd14/Cnn3/Adam9/Slc38a2/Mgat1/Npm1/S100a10/Ctsc/Litaf/Mgst1/Mcl1/Anxa2/Ctsh","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected","Immune","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
"GSE22196_HEALTHY_VS_OBESE_MOUSE_SKIN_GAMMADELTA_TCELL_UP","GSE22196_HEALTHY_VS_OBESE_MOUSE_SKIN_GAMMADELTA_TCELL_UP",105,-0.477219898498357,-2.63143784047251,1.320967207933e-11,1.0435434218538e-10,1.77782754119308e-11,2785,"tags=39%, list=14%, signal=34%","Sdhb/Csk/Gch1/Auh/St6gal1/H1f0/Rras/Tnfaip2/Hax1/Ifi27/Slc31a2/Sorbs3/Stom/Sdc3/Cul1/Sdha/Psmb10/Alas1/Tap1/Trafd1/Gbp2/C1s1/Ech1/H2-DMb1/Tap2/Ndufs2/Irf1/Psmb9/Cfh/Atp1b1/Gls/Mgat1/Gm2a/Fgl2/Tgm2/Ctsc/Atox1/Serbp1/Serping1/Akr1a1/Clu","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected","Immune","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
"GSE25677_R848_VS_MPL_AND_R848_STIM_BCELL_DN","GSE25677_R848_VS_MPL_AND_R848_STIM_BCELL_DN",59,-0.588798668170029,-3.02437867338216,1.36156099243765e-11,1.0739312327852e-10,1.8295975835881e-11,3734,"tags=51%, list=19%, signal=41%","Uqcrq/Acp5/Mknk2/Map3k1/Cxcr4/Rap1gds1/Picalm/Atp6v1h/Jak2/Usp15/Casp7/Eif4a3/Immt/Ssh2/Cyfip2/Psmd7/Akap13/Smurf2/Ephx1/Spcs3/Pdcd4/Rps9/Btg1/Pcna/Irf8/Galnt1/Srgn/Anxa1/Tagln/Apoe","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected","Immune","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
"GSE36476_YOUNG_VS_OLD_DONOR_MEMORY_CD4_TCELL_40H_TSST_ACT_DN","GSE36476_YOUNG_VS_OLD_DONOR_MEMORY_CD4_TCELL_40H_TSST_ACT_DN",77,-0.536928199968397,-2.88819254164169,1.39103221288482e-11,1.09546499386e-10,1.866283468145e-11,3144,"tags=44%, list=16%, signal=37%","Lrpap1/Syngr2/Polr2g/Gadd45b/Ercc3/Flii/Mef2a/Ugcg/Echs1/Plpp1/Dhrs3/Ext2/Ncor2/Cox6a1/Hexim1/Ndufs3/H2az2/Tnfrsf1b/Creg1/Myd88/Sec31a/Raf1/Taldo1/H2-DMa/Rpl9/Wasf2/F2r/Calm3/Atp6ap1/Cox8a/Aldh2/Atp2a2/Myl12a/Sqstm1","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected","Immune","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
"GSE17721_12H_VS_24H_PAM3CSK4_BMDC_UP","GSE17721_12H_VS_24H_PAM3CSK4_BMDC_UP",84,-0.529053529072959,-2.85510495063528,1.39364557962895e-11,1.09581353363971e-10,1.86687725620077e-11,3243,"tags=51%, list=16%, signal=43%","Pmm2/Septin9/Klf10/Rab22a/Gadd45b/Plk2/Dr1/Casp7/Tmem9b/Map4k3/Mgll/Plaat3/Nampt/Atp6v1g1/Apbb2/Vwa5a/H2-Eb1/Yif1a/Dusp3/Myd88/Arf4/Ran/Nectin2/Nfe2l2/Cct7/Cd151/Rps27l/Psmc6/Epb41l2/Muc1/Acvrl1/Gpc3/Abhd2/Icam1/Timp2/Capn2/Alcam/Fstl1/Srsf1/Slc3a2/Calr/Actn1/Apoe","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected","Immune","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
"GSE14308_TH2_VS_TH1_UP","GSE14308_TH2_VS_TH1_UP",80,-0.515640795506561,-2.88119283444638,1.41427760190598e-11,1.10703017669363e-10,1.88598643414524e-11,2908,"tags=41%, list=15%, signal=35%","Rnf19a/Psma3/Tlk1/Auh/Rock1/Tle3/Traf2/Mon2/Gclm/Fuca1/Cpq/Polr2e/Cul1/Atp2b1/Banf1/Hes1/Txn1/Vegfa/Crip2/Atp6ap1/Iscu/Huwe1/Eif4e/Actn4/Eif1/Col4a1/Il6st/Cyb5r3/Calu/Bsg/Arpc2/Calr/Pfn1","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected","Immune","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
"GSE27670_CTRL_VS_LMP1_TRANSDUCED_GC_BCELL_DN","GSE27670_CTRL_VS_LMP1_TRANSDUCED_GC_BCELL_DN",95,-0.495482432212397,-2.74428938069945,1.41312771081204e-11,1.10703017669363e-10,1.88598643414524e-11,3126,"tags=46%, list=16%, signal=39%","Eci2/Septin9/Hadh/Ski/Nnt/Cbr1/Kdm3a/Mpp1/Nrp1/Echs1/Dhrs3/Ifi27/Arhgef3/Abl1/Nav2/Sirpa/Hdlbp/Acox1/Itgb5/Col6a1/Hmox1/Adgre1/Xdh/Cttn/Rac2/Alas1/Ephx1/Plxnb2/Lamc1/Hes1/P2rx4/Lrp1/Crip2/Atp6ap1/Col6a3/Rbx1/Timp3/Ctsl/Sparcl1/Ctsb/C1qc/Lgmn/C3/Apoe","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected","Immune","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
